,seed,average R^2,average MSE,R^2 max name,R^2 max value,R^2 min name,R^2 min value,MSE max name,MSE max value,MSE min name,MSE min value
20,98499,0.7426819351244617,20067583.784518402,S10 (SBS10a - 1.00),0.9986022389906432,S24 (SBS31 - 0.98),-0.9846914303159495,S14 (SBS14 - 0.98),319945002.64496493,S13 (SBS13 - 0.99),194065.1935363225
21,2080,0.5760287967166552,12223719.441122217,S10 (SBS10a - 1.00),0.9981996980959589,S27 (SBS88 - 0.92),-4.4026301808640484,S14 (SBS14 - 0.98),170361755.05788717,S13 (SBS13 - 0.99),96830.52311129146
22,82774,0.1524242297714279,9639994.185601203,S10 (SBS10a - 1.00),0.9990660494975545,S21 (SBS23 - 0.94),-10.115679768031002,S14 (SBS14 - 0.98),89288292.04467426,S18 (SBS19 - 0.95),200940.82727815828
23,32944,0.7264368582436505,14379223.30645584,S10 (SBS10a - 1.00),0.9989336883239713,S18 (SBS19 - 0.95),-0.18053716281652954,S14 (SBS14 - 0.98),170448070.07969084,S21 (SBS23 - 0.94),202095.20973150767
24,57155,0.4518283087710572,23590637.527248107,S10 (SBS10a - 1.00),0.998691814217478,S8 (SBS8 - 0.92),-6.983755567243647,S14 (SBS14 - 0.98),215638975.44014654,S13 (SBS13 - 0.99),279484.17512162594
25,75113,0.5453941816235355,11998618.421763647,S10 (SBS10a - 1.00),0.9970496203350238,S27 (SBS88 - 0.92),-6.820740234350093,S23 (SBS28 - 0.96),80803546.54119867,S18 (SBS19 - 0.95),111764.57557723328
26,9181,0.7338108174509121,7441433.021292743,S10 (SBS10a - 1.00),0.9987269774365586,S23 (SBS28 - 0.96),-1.7399282083134322,S14 (SBS14 - 0.98),113017407.19911663,S13 (SBS13 - 0.99),92884.52938828028
27,82424,0.5397047373191127,10883262.85701427,S10 (SBS10a - 1.00),0.9985259564170565,S27 (SBS88 - 0.92),-3.310126401926535,S14 (SBS14 - 0.98),110037312.77429603,S13 (SBS13 - 0.99),125368.17738277797
28,1775,0.5297295558317544,9736891.523818197,S10 (SBS10a - 1.00),0.995985884429067,S24 (SBS31 - 0.98),-5.5015201937251215,S19 (SBS20 - 0.98),80616147.99753106,S21 (SBS23 - 0.94),50645.724585717646
29,91151,0.7545746713588904,14937914.351748234,S10 (SBS10a - 1.00),0.9984440297329258,S24 (SBS31 - 0.98),-0.09053338200671512,S19 (SBS20 - 0.98),122788855.3347146,S13 (SBS13 - 0.99),77727.2427811314
30,91490,-2.4498800843753226,13597277.878956517,S10 (SBS10a - 1.00),0.9989122460037455,S24 (SBS31 - 0.98),-92.60151518090196,S24 (SBS31 - 0.98),167107738.02878144,S13 (SBS13 - 0.99),113593.47916235332
31,53123,-0.36081517373198235,13987937.520360898,S10 (SBS10a - 1.00),0.9992105256369497,S24 (SBS31 - 0.98),-33.869492533240184,S24 (SBS31 - 0.98),103208226.00861456,S13 (SBS13 - 0.99),136287.99485393683
32,64776,0.7892128612214043,8609863.67329804,S10 (SBS10a - 1.00),0.9991518078820382,S24 (SBS31 - 0.98),-0.9523805628877511,S14 (SBS14 - 0.98),74785325.34185465,S13 (SBS13 - 0.99),80796.13279641188
33,4403,0.2623209748275466,18420757.673875898,S10 (SBS10a - 1.00),0.9986720765557551,S27 (SBS88 - 0.92),-5.846119706827638,S19 (SBS20 - 0.98),179991062.5682393,S13 (SBS13 - 0.99),89285.91787575417
34,63295,0.28520326552795094,14824467.174241144,S10 (SBS10a - 1.00),0.9985997496006307,S27 (SBS88 - 0.92),-8.846801459004174,S14 (SBS14 - 0.98),79036795.65281212,S13 (SBS13 - 0.99),163694.63406506958
35,73837,0.49574243457727446,13761609.880704617,S6 (SBS7a - 1.00),0.9973063239810455,S25 (SBS32 - 0.94),-6.800122173951948,S14 (SBS14 - 0.98),132525477.15938856,S21 (SBS23 - 0.94),66647.38330618269
36,90536,0.6835298103642922,12233930.424188476,S10 (SBS10a - 1.00),0.9978894531370095,S24 (SBS31 - 0.98),-1.6375905500251968,S14 (SBS14 - 0.98),149479089.40373102,S13 (SBS13 - 0.99),103008.01206510479
37,18175,0.7978251705789529,11231957.735026544,S10 (SBS10a - 1.00),0.998075969639353,S18 (SBS19 - 0.95),-0.28568486575808705,S14 (SBS14 - 0.98),199382794.38306898,S13 (SBS13 - 0.99),84545.28082460459
38,8576,0.7344378532639362,17063488.5348179,S10 (SBS10a - 1.00),0.99949106987223,S5 (SBS5 - 0.98),-0.7085246263941531,S14 (SBS14 - 0.98),190751716.57951456,S13 (SBS13 - 0.99),132957.49191325158
39,43587,0.32106388209854464,12358108.817792283,S10 (SBS10a - 1.00),0.9968695353114979,S8 (SBS8 - 0.92),-6.780573889016058,S23 (SBS28 - 0.96),130573613.48455846,S13 (SBS13 - 0.99),77220.8304523264
40,14904,-46.197562990960044,30802345.883679178,S10 (SBS10a - 1.00),0.9988080844573065,S24 (SBS31 - 0.98),-1362.5008599337064,S24 (SBS31 - 0.98),595195921.2982093,S21 (SBS23 - 0.94),130634.47276111855
41,11287,0.6455499124010824,5500145.907259633,S10 (SBS10a - 1.00),0.9990194633834667,S23 (SBS28 - 0.96),-2.7566023051790283,S14 (SBS14 - 0.98),42668465.48426834,S21 (SBS23 - 0.94),56337.48786201471
42,96647,-7.286502345015788,29311275.165070146,S10 (SBS10a - 1.00),0.9990898290714278,S24 (SBS31 - 0.98),-228.9118603278695,S24 (SBS31 - 0.98),339510811.5471423,S13 (SBS13 - 0.99),108871.27534640748
43,29331,0.776357741605057,12628495.185022889,S10 (SBS10a - 1.00),0.9991764072140638,S21 (SBS23 - 0.94),-0.2523836620737019,S14 (SBS14 - 0.98),296122806.0342322,S13 (SBS13 - 0.99),147778.60347730515
44,84638,0.7197411139316019,11883656.670085762,S10 (SBS10a - 1.00),0.9985983100826472,S21 (SBS23 - 0.94),-0.5886090891669897,S14 (SBS14 - 0.98),92002343.46056537,S13 (SBS13 - 0.99),69425.85901947298
45,83675,0.7889649115087878,9057497.042825937,S10 (SBS10a - 1.00),0.9974933125364063,S23 (SBS28 - 0.96),-0.026750560769214893,S19 (SBS20 - 0.98),97323181.75616229,S13 (SBS13 - 0.99),106640.72526236191
46,65204,0.6110034349345451,17495320.65997733,S10 (SBS10a - 1.00),0.998541097758981,S21 (SBS23 - 0.94),-1.699344687683484,S14 (SBS14 - 0.98),267822047.98585054,S13 (SBS13 - 0.99),218238.09757571344
47,7944,0.7866541216493065,16492403.151208285,S10 (SBS10a - 1.00),0.9985000135603781,S18 (SBS19 - 0.95),0.18531502921883514,S14 (SBS14 - 0.98),228557136.70116168,S13 (SBS13 - 0.99),131963.1409692089
48,13084,0.698631398294232,6481784.043688997,S10 (SBS10a - 1.00),0.9993756632767192,S8 (SBS8 - 0.92),-0.8745961066275207,S14 (SBS14 - 0.98),88579731.93780267,S21 (SBS23 - 0.94),116979.1619834676
49,89487,0.7265686795514776,6805781.963246355,S10 (SBS10a - 1.00),0.9990717017604372,S3 (SBS3 - 0.97),-2.019805803244579,S14 (SBS14 - 0.98),90144032.94900142,S13 (SBS13 - 0.99),154443.6595194828
50,1669,0.5662152878285909,13434565.090656627,S10 (SBS10a - 1.00),0.9983786518971876,S24 (SBS31 - 0.98),-6.647110361147405,S14 (SBS14 - 0.98),135910304.3107877,S13 (SBS13 - 0.99),94911.33189987423
