,seed,average R^2,average MSE,R^2 max name,R^2 max value,R^2 min name,R^2 min value,MSE max name,MSE max value,MSE min name,MSE min value
59,59160,0.8231824235757288,4065851.83460312,S10 (SBS10a - 1.00),0.9990505461849506,S18 (SBS19 - 0.95),-0.46044468251011583,S14 (SBS14 - 0.98),37134280.99334316,S13 (SBS13 - 0.99),101025.06427307676
60,55676,0.591115381068704,9026909.170182338,S10 (SBS10a - 1.00),0.997633934626111,S18 (SBS19 - 0.95),-2.2561875833244684,S14 (SBS14 - 0.98),88851806.856063,S13 (SBS13 - 0.99),76191.37383219776
61,48271,0.6754603434460892,10377092.138024714,S10 (SBS10a - 1.00),0.9991918522900445,S21 (SBS23 - 0.94),-2.372430477550296,S14 (SBS14 - 0.98),85828200.20840296,S13 (SBS13 - 0.99),106298.79203856367
62,9906,0.7582380867783755,18031923.672321804,S10 (SBS10a - 1.00),0.9989705134645086,S8 (SBS8 - 0.92),-0.10083816245637434,S14 (SBS14 - 0.98),381078813.95740294,S21 (SBS23 - 0.94),83305.27440932517
63,99676,0.8634636036772514,10078038.6282757,S10 (SBS10a - 1.00),0.998589833450537,S8 (SBS8 - 0.92),0.21793534277175852,S14 (SBS14 - 0.98),173189512.45640528,S13 (SBS13 - 0.99),150668.498784568
64,61710,0.6101945518359936,23420898.084890198,S10 (SBS10a - 1.00),0.9974159409244522,S3 (SBS3 - 0.97),-3.1736095375601696,S23 (SBS28 - 0.96),237082619.62900066,S13 (SBS13 - 0.99),76279.22844440024
65,95964,0.5380214920436807,18203241.98259432,S10 (SBS10a - 1.00),0.998863322661099,S18 (SBS19 - 0.95),-3.7353556770998244,S14 (SBS14 - 0.98),289172906.9082643,S13 (SBS13 - 0.99),207025.8226361406
66,22088,0.7914846461583203,5575195.501891415,S10 (SBS10a - 1.00),0.9971367773994926,S25 (SBS32 - 0.94),-1.1493889500307368,S14 (SBS14 - 0.98),76299311.73747009,S13 (SBS13 - 0.99),79651.42485251505
67,47104,0.6235185474689676,26340643.830980744,S10 (SBS10a - 1.00),0.9983528439000092,S18 (SBS19 - 0.95),-3.5390662216798923,S14 (SBS14 - 0.98),503338954.06407684,S13 (SBS13 - 0.99),182415.58321843098
68,41120,0.5730863322880293,4802604.507333783,S10 (SBS10a - 1.00),0.9992734456286344,S25 (SBS32 - 0.94),-3.0889141066530215,S14 (SBS14 - 0.98),50428163.40722911,S18 (SBS19 - 0.95),102535.99109629309
69,6948,0.729769868775391,7153349.035493966,S10 (SBS10a - 1.00),0.9991959357658248,S3 (SBS3 - 0.97),-0.9732481271326607,S14 (SBS14 - 0.98),82172572.28609276,S21 (SBS23 - 0.94),48623.412672894156
