Samples	S1 (SBS1 - 0.99)	S2 (SBS2 - 0.99)	S3 (SBS3 - 0.97)	S4 (SBS4 - 0.98)	S5 (SBS5 - 0.98)	S6 (SBS7a - 1.00)	S7 (SBS7b - 0.96)	S8 (SBS8 - 0.92)	S9 (SBS9 - 0.94)	S10 (SBS10a - 1.00)	S11 (SBS10d - 0.98)	S12 (SBS11 - 0.99)	S13 (SBS13 - 0.99)	S14 (SBS14 - 0.98)	S15 (SBS15 - 0.97)	S16 (SBS17 - 0.99)	S17 (SBS18 - 0.97)	S18 (SBS19 - 0.95)	S19 (SBS20 - 0.98)	S20 (SBS22 - 0.99)	S21 (SBS23 - 0.94)	S22 (SBS26 - 0.94)	S23 (SBS28 - 0.96)	S24 (SBS31 - 0.98)	S25 (SBS32 - 0.94)	S26 (SBS44 - 0.97)	S27 (SBS88 - 0.92)	S28 (SBS92 - 0.95)	S29 (SBS97 - 0.95)
d4cf11be-3bd7-403b-9722-91d8e8761e4d	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	294	0	0	0	0	0	0	0	0	0	0	0	0	0
d4ea36e2-1323-4441-8c63-40ce269608f4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d515c7d2-2314-46bf-9736-ff3f3d2ab599	0	77	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d5372745-95cf-4572-a6e7-e7f5b796911a	0	0	114	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d53c2680-89ac-4f87-a7ba-f4c669546b76	38	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0
d5423a93-0a72-43cf-a7ae-9011f47553c7	0	0	0	0	0	0	0	42	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d5443922-fea5-4ff0-bd6e-8ce04e1951d8	0	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	346	0
d54ca81c-1bcc-41ea-b17a-9f7249ebe9c1	0	36	0	0	0	0	0	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d5796835-d6cd-427e-a398-5fbef88b0648	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0
d5c87d16-172f-4790-8867-949dcaa534d4	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d5f92ce6-796f-480d-bf98-e1080a279207	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d609ce92-9edd-4286-bd5f-b93304cae9a2	61	0	0	0	0	0	0	0	0	12	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d60f54f5-b154-42c4-99fb-cea4e7a33dc7	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d60f880a-c622-11e3-bf01-24c6515278c0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	112	0	0
d648c804-4eaf-4252-8b6f-13378158a07d	0	4	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d6738c83-7b52-4224-846a-67bd085aaab8	131	0	0	0	111	25	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0
d67cad13-e849-48b0-926c-10b6046ba0b9	69	0	107	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d6ccfd6f-2ea9-499d-a25d-4ba9d4a9258e	0	0	0	53	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d6ee68e5-ceb3-4a63-b3bd-e64fe5398102	31	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d6faafa5-7279-4dc3-be71-45af5c855b34	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d707940e-0f9d-4da3-9380-90a422e44efd	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	376	0	0	0	0	0	0	0	0	0	0	0	0	0
d709d214-02ee-46c1-a73a-e7074cb2623e	0	0	0	0	0	0	0	0	25	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d72a7338-c144-4c62-a70e-2177a3b4b77e	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d733cf1a-4c42-4def-b6cb-5ef2c6a27fcd	118	0	0	0	0	0	0	0	268	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0
d74be531-b0fd-42c3-954e-4a4f7eef922a	19	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d7578910-c622-11e3-bf01-24c6515278c0	0	0	0	0	111	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0
d7f8e1f3-a9a7-4929-92df-1283bac815d2	21	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d8415cf6-8e4d-4c54-811e-199da14237f1	0	0	39	0	58	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d876d576-c622-11e3-bf01-24c6515278c0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0
d88296ac-bb0d-47ab-9051-6c358f0af780	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0
d8995dfa-a780-4fe6-b3f8-fb464f51a1cf	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d8c2b4b2-e12b-43d2-bafc-87b29f027797	73	0	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d8c6d4b8-f279-4edc-aaa3-a1cc266aec4d	0	97	89	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d8d5585d-32cd-4ac4-b410-a4122a17a558	0	0	0	0	0	26	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d8de6de6-4cfe-4239-9ebd-3437aa65efb2	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0
d8e2af63-afe0-4f15-88b4-78118cf68160	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d8f0becd-fda8-41f4-a424-e082f9eae22c	0	14	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d8fbb398-d1da-4444-984a-22c8523625da	0	0	263	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d91f487e-0895-44ef-aeb1-a62bd576f8b0	55	0	0	65	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d926a39f-d057-4e78-8907-b74f52157d99	0	0	0	42	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0
d9338d73-1d5e-4808-91f2-b5a09f7342de	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d9690a27-bb02-498e-b15c-ee76e31d16ee	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0
d991f23a-dc1b-427a-b798-bd4187d3aa02	0	0	160	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d9c5493e-f969-4c04-a646-9a3134011021	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0
d9cd7f95-07d3-4b87-be83-87340b08d249	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d9e66fc5-9018-4568-b388-c5eb756f7823	0	13	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
da1ed4b9-f428-48aa-834d-1d9673999044	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
da43386c-47f8-4e03-b6ca-8b94e13792e7	0	0	0	0	0	0	0	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
da5b9926-c622-11e3-bf01-24c6515278c0	66	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
da910f22-126e-41dc-be6b-47c8f69ad106	266	75	0	0	0	0	0	0	0	0	0	0	0	0	0	817	0	0	0	0	0	0	0	0	0	0	0	0	0
dabb5a94-9706-4429-8db0-c328e2004340	27	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0
dabdd983-a819-410e-bfb8-5c66a66cf5ab	21	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dacd4cc2-fc2b-4fbd-adf6-c8a46ae69c91	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	74	0
db2a1df8-487d-4dad-a347-5c5ed539d5ad	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
db4592fb-13c2-4d61-9dc3-a5d43def8d4b	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0
db45d81f-695c-4f99-beea-6dbec1ff47fc	0	140	151	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
db4d1d04-1189-4c0e-99a7-904667af07b5	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0
db650eff-4e2c-4ce3-9124-7697b6e03359	0	0	0	0	0	8	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dbae3c4e-6d66-483a-a611-7285067bf85c	144	0	0	0	0	0	0	0	467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dbbd54db-4470-4df6-b5be-3e175c7133b0	0	0	152	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dbfa4e8a-c622-11e3-bf01-24c6515278c0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0
dbfdb5c6-f52e-48f3-87e7-fb922df9e7a9	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dc4ba4bc-6333-4fe9-8805-e058cc9e6e18	81	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dc4bc4c4-2cc1-4a2e-a9f2-613088af17bf	60	0	0	0	0	0	0	0	0	32	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0
dc505248-ed04-4f77-a7c6-3fefbc5df27b	24	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dc537fcf-d910-4c4b-8af9-e7da429f2633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1174	0	0	0	0	0	0	194	0	0	0	0	0	0
dc57c2e7-4c5b-4e2b-93c6-f032fcebc2fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0
dc7faf84-4438-447b-abcf-a3af87043654	0	12	0	0	45	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0
dc85552c-2488-48d9-9da1-67a380945b85	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0
dc856038-f5f7-4dfc-a0a4-3e3a6b8d160f	80	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dcc938da-3e45-4c2f-ae0f-47817be04518	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0
dccddb92-bb26-4dc9-a935-2320d089a54a	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dce54d09-9827-4fe2-abe1-c5b7d528ba7f	0	0	106	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dcf45005-7e6d-4c26-9994-f973da7e814f	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dcf98acc-736b-4af6-bdca-a320a413165a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0
dd09c7aa-744a-413d-839f-e75e1825f9f9	70	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dd2e7b3c-c622-11e3-bf01-24c6515278c0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	0
dd5ed858-0623-4387-b1bf-109175c32ef4	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dd67dec6-35dd-4efe-b913-ed4884855365	67	0	0	0	0	20	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dd7d623b-b9af-4147-9aa6-e09793691f10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	404	178	0	0	0	0	0	0	0	0	0	0	0	0
dd8f3e1c-6ed6-41c2-957d-6f679a3cb3ca	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0
ddc422e4-87e2-4fc0-b56b-ddc2d6a92f58	53	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ddc7377d-82c3-480a-be3c-3d1da52c77d4	0	323	0	0	0	0	0	0	0	0	0	0	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dddea2e4-b8c3-4157-9d92-6de472e8375a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0
de4c3f91-d164-47df-9971-feba840d247c	28	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0
de4d6f9f-d64a-41b9-a928-64e79b9f7d5f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0
de4f520c-c622-11e3-bf01-24c6515278c0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	90	0
de4faf55-1bcf-427f-b019-829bb4b64ff1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
de55876b-5d7d-46e7-bf3e-35db7a155300	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
de581588-be15-4bf4-95d1-aa5478b53ab6	135	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
de614a3e-1c0d-49c7-a2f1-28bc58e6e5c7	0	50	0	646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
de8ef60b-4dbe-4aa8-adef-6f58cdfada29	65	48	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
de92d076-24b7-46eb-8df6-56094d264f3b	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
de99a4de-e916-4572-ac9e-73e341827229	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	29	0	0
deb0de92-a46b-4e71-814c-2f6c5e97dbcd	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
deb9fbb6-656b-41ce-8299-554efc2379bd	0	0	0	0	0	9278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dec775c5-7d9a-4dc5-b399-dc4b7ba49d73	66	46	150	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
decfb419-63b3-47b0-9dfc-baae180566a0	30	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ded2689b-8e37-480c-b37c-acc538e54ddf	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ded8b673-53df-4038-a375-7cd0fd2a1b9f	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0
def5526a-774a-4704-bb24-10c4e713649a	12	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
df291849-4c35-44e1-b013-8f6b7ee36113	39	0	0	0	70	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
df2d41c4-7e79-4a46-aa4a-2a11c051ac40	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	323	0	0	0	0	0	0	0	0	0	0	0	0
df4366c4-170f-4233-b577-a8ea277b069c	49	0	0	40	0	26	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
df814571-57f1-4e55-bc1a-c892c568c4ba	22	0	0	0	0	10	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
df8a913c-5160-4fc5-950d-7c890e24e820	0	195	0	0	294	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
df9f8c80-c622-11e3-bf01-24c6515278c0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dfa20d2d-1ba3-476a-b4b9-21d21470bee2	0	594	0	0	0	0	0	0	0	0	0	0	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dfde4013-9062-42f5-a42b-626ef8334a41	281	93	0	0	0	0	0	0	0	0	0	0	43	0	0	125	139	0	0	0	0	0	0	0	0	0	0	0	0
e04bcdff-3206-4c25-bae9-09f0222b074a	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0
e053d377-e4f2-4aee-af7d-e61605e0f4f5	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e07affb1-b6b2-40a4-9c54-0e72f5ea5045	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	20	0
e0aa815f-668a-4de9-bb32-3f215bb7f843	94	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e1217ebe-1826-41a9-b6c4-702100a66f5e	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0
e127e9e4-c622-11e3-bf01-24c6515278c0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	217	0
e1b169c3-44e0-43e5-9ee3-2df7a678a5ea	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e1df938f-1f23-4291-98ef-13db6debb796	53	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e1fc4226-40ce-43b7-b92e-aa7cecd0cf4d	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e23462f2-cb86-4a3e-8521-221f4bec247c	19	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e23c591e-c622-11e3-bf01-24c6515278c0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0
e2774050-1257-4c29-b201-d79ce70fe17e	0	0	0	0	0	7227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e2b09705-c5c8-48ee-a90e-19648a7bf2cb	0	16	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e2b2357c-da6f-4ca3-9c07-a22f0423e8fe	0	0	0	0	0	2921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e2b5c926-491d-430d-8d9c-5c73d7752d1b	0	0	0	732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	568	0
e2e6a409-b64d-463c-ac3b-e7987a3124f0	104	100	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0
e2fa7251-507e-4d76-95a3-a228adc3885a	34	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0
e30c64d5-e796-4cfc-8dc8-6e62bf97822f	0	0	0	65	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e34bcc5e-c622-11e3-bf01-24c6515278c0	0	0	0	0	169	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e3eb5217-50e4-49e2-a6fa-f847d091f3c9	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e3ef5cad-4d6e-4f04-babb-a908ee02644b	271	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e45f3391-2e74-4767-817a-280cebac7c57	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0
e4aaca83-3ae9-47f6-a975-c144767ad705	0	56	193	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e4c8c7f0-5bac-4d59-91c4-c98207150548	37	0	118	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e4fd1b3e-c622-11e3-bf01-24c6515278c0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0
e5193d7e-e8b7-4098-bf98-8b3a62781d13	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e52ffa79-557a-4024-81f3-f3826c227ec5	0	104	361	0	0	0	85	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e541b5b9-546d-47bc-acd6-4006ce0eec1d	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e5593865-5f8e-4a4c-b36f-73fbe64d66da	63	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e55f338f-97e2-4394-ae23-c92606069485	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e56b0990-ff67-47c1-b9ad-87ef1d4aa2ae	78	17	0	0	0	0	0	82	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	25	0	0	0	0
e5c89fcf-cc57-4fad-a138-ea47ee9ea225	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e6168db0-d12f-4218-8ab9-bd704201cb2b	108	0	0	0	0	0	0	0	190	0	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0
e63fac5a-cc48-4ab4-b69d-3f0be6ad684d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	13	0	0
e64e9f76-c622-11e3-bf01-24c6515278c0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e6772001-dffc-4fb4-86e9-6c395edd176d	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e6801359-d1d7-4871-b2fb-180674a2e469	45	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0
e68bc7b4-b6b1-4807-b52c-7c7a19cdc373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	0	0
e6c78a98-f45b-482b-a551-4f11b8c1ff8b	0	30	0	0	81	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e6eda5db-4d4f-418e-b0d4-ed9b3e5259d3	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0
e6f7344b-951f-4f3f-b140-7bf53164c462	43	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e7048a93-a1ed-4cdc-a1ab-fa507408ca77	43	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0
e75fbf08-c622-11e3-bf01-24c6515278c0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0
e7603fc8-9b73-4c17-86f9-46ca1bceeb1d	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e76128b3-8629-4ffd-b02a-e3f0aae8b1a9	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e7a0889c-dd8c-4230-9c63-384f1f6ee577	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	80	0	0	0	0	0	0	0	0	0	0	0	0
e7c90af0-4b03-453e-b44f-e07248415088	144	28	0	0	0	0	0	0	69	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e7d74d34-3255-4c20-90fd-b105e6e229c8	40	21	0	0	0	0	0	0	42	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e7dc7492-3a84-49c7-8dea-8f508b53dc40	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0
