Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
GEL-2653043-11	2475	0.972	532.084	21.498%	100.415	24.185%	0.05324	0.956
GEL-2653089-11	868	0.935	346.795	39.953%	56.504	40.168%	1000.0	0.905
GEL-2653151-11	674	0.959	208.754	30.972%	28.839	29.04%	0.12041	0.923
GEL-2653233-11	291	0.873	168.266	57.823%	21.233	48.931%	0.29689	0.744
GEL-2653316-11	364	0.987	161.432	44.349%	35.956	29.829%	1000.0	0.988
GEL-2653409-11	63	0.775	55.297	87.773%	7.23	63.169%	0.65671	0.646
GEL-2653440-11	5251	0.898	2375.589	45.241%	420.569	49.652%	1000.0	0.847
GEL-2653580-11	84	0.833	62.735	74.685%	8.489	55.494%	0.57251	0.745
GEL-2653588-11	103	0.816	77.549	75.29%	10.885	61.33%	0.56739	0.721
GEL-2653668-11	1108	0.977	290.852	26.25%	39.32	22.355%	1000.0	0.963
GEL-2653789-11	272	0.99	129.732	47.696%	31.63	32.951%	1000.0	0.991
GEL-2653805-11	63	0.822	50.602	80.321%	7.997	61.515%	1.0269	0.768
GEL-2653883-11	99	0.764	77.522	78.305%	10.377	64.73%	0.59157	0.561
GEL-2654040-11	66	0.784	57.635	87.326%	7.684	62.325%	0.66054	0.674
GEL-2654178-11	308	0.908	143.6	46.623%	20.71	41.841%	0.24476	0.841
GEL-2654297-11	339	0.879	178.417	52.63%	24.622	47.893%	0.26839	0.768
GEL-2654376-11	320	0.9	153.689	48.028%	21.007	43.727%	0.24	0.804
GEL-2654431-11	94	0.758	76.185	81.048%	9.781	65.646%	0.65833	0.535
GEL-2654723-11	149	0.785	106.873	71.727%	13.914	64.386%	0.55608	0.559
GEL-2654727-11	1243	0.993	281.662	22.66%	39.271	12.39%	0.07768	0.992
GEL-2654816-11	57	0.668	61.807	108.433%	9.804	85.011%	1.2152	0.566
GEL-2654974-11	534	0.922	188.571	35.313%	26.089	38.874%	0.17007	0.749
GEL-2655265-11	65	0.758	59.795	91.992%	8.694	65.72%	0.84738	0.661
GEL-2655267-11	3242	0.941	1305.736	40.276%	224.684	33.846%	0.15969	0.921
GEL-2655345-11	221	0.91	110.96	50.208%	16.493	41.611%	0.25574	0.863
GEL-2655478-11	152	0.924	76.918	50.604%	10.427	40.526%	0.29786	0.885
GEL-2655485-11	47	0.788	39.901	84.896%	6.324	63.559%	0.83469	0.72
GEL-2655503-11	418	0.849	220.983	52.867%	31.229	53.955%	0.29126	0.651
GEL-2655516-11	536	0.93	195.493	36.473%	25.058	37.043%	0.14529	0.791
GEL-2655516-12	468	0.929	170.475	36.426%	23.073	37.215%	0.13073	0.817
GEL-2655614-11	1585	0.944	504.005	31.798%	91.55	33.12%	0.09667	0.914
GEL-2655683-11	267	0.92	126.958	47.55%	17.155	39.222%	0.24071	0.865
GEL-2655953-11	62	0.702	59.997	96.769%	8.074	71.365%	0.79369	0.517
GEL-2656112-11	291	0.911	128.279	44.082%	17.554	41.456%	1000.0	0.819
GEL-2656182-11	47	0.69	48.085	102.309%	7.222	72.584%	0.84352	0.568
GEL-2656418-11	99	0.766	72.184	72.913%	10.902	66.471%	0.49855	0.607
GEL-2656421-11	47	0.639	51.828	110.272%	7.195	77.138%	0.96201	0.447
GEL-2656430-11	862	0.997	174.645	20.26%	38.612	13.179%	1000.0	0.997
GEL-2656483-11	397	0.94	173.945	43.815%	25.444	34.757%	0.20593	0.915
GEL-2656553-11	337	0.88	159.368	47.29%	22.738	47.63%	0.23452	0.733
GEL-2656790-11	30	0.684	30.365	101.217%	4.711	76.423%	1.20408	0.568
GEL-2656924-11	104	0.806	77.144	74.177%	9.831	59.83%	0.53525	0.641
GEL-2657119-11	197	0.862	114.558	58.151%	17.538	50.776%	0.30546	0.783
GEL-2657255-11	94	0.843	67.925	72.261%	9.3	56.598%	0.50958	0.764
GEL-2657287-11	364	0.964	179.926	49.43%	44.939	37.517%	1000.0	0.963
GEL-2657332-11	76	0.895	54.582	71.818%	8.972	46.77%	0.59389	0.876
GEL-2657391-11	112	0.856	70.385	62.844%	9.593	51.722%	0.41292	0.756
GEL-2657671-11	240	0.897	119.799	49.916%	15.288	44.695%	0.24549	0.78
GEL-2657779-11	50	0.763	46.537	93.074%	6.411	64.761%	0.83257	0.657
GEL-2657971-11	73	0.788	61.136	83.748%	8.208	61.695%	0.63303	0.67
GEL-2658029-11	90	0.791	66.375	73.75%	9.929	62.3%	0.55923	0.673
GEL-2658029-12	87	0.817	62.788	72.17%	8.197	57.817%	0.4881	0.674
GEL-2658246-11	151	0.93	81.453	53.942%	11.406	38.428%	0.35064	0.906
GEL-2658363-11	151	0.875	83.51	55.305%	11.949	48.741%	0.33473	0.784
GEL-2658378-11	218	0.839	128.223	58.818%	20.73	54.44%	0.33995	0.742
GEL-2658378-12	263	0.914	127.002	48.29%	17.767	40.857%	1000.0	0.859
GEL-2658378-13	261	0.883	144.245	55.266%	19.512	47.365%	1000.0	0.791
GEL-2658394-11	43	0.71	44.477	103.435%	6.309	70.982%	1.02128	0.591
GEL-2658395-11	1274	0.976	591.375	46.419%	123.055	38.211%	1000.0	0.977
GEL-2658608-11	219	0.88	108.974	49.76%	14.581	47.787%	0.2606	0.725
GEL-2658678-11	147	0.911	77.136	52.473%	9.735	41.7%	1000.0	0.845
GEL-2658794-11	153	0.8	102.893	67.25%	13.576	60.775%	0.4359	0.57
GEL-2658892-11	150	0.826	99.751	66.501%	12.829	57.259%	1000.0	0.654
GEL-2658969-11	66	0.749	58.085	88.008%	7.997	66.642%	0.73189	0.604
GEL-2659032-11	182	0.832	102.27	56.192%	13.547	55.867%	0.32797	0.528
GEL-2659046-11	51	0.685	47.622	93.376%	7.5	76.948%	0.79224	0.547
GEL-2659068-11	382	0.891	189.026	49.483%	25.603	46.667%	0.23352	0.779
GEL-2659084-11	4060	0.981	832.551	20.506%	146.763	20.761%	0.03748	0.973
GEL-2659098-11	101	0.876	71.298	70.592%	8.9	48.481%	0.51905	0.813
GEL-2659196-11	4045	0.919	1526.371	37.735%	274.98	41.171%	0.12838	0.872
GEL-2659214-11	58	0.731	52.18	89.966%	7.269	69.946%	0.90866	0.58
GEL-2659277-11	396	0.866	188.898	47.702%	25.783	51.361%	1000.0	0.607
GEL-2659333-11	88	0.852	66.199	75.226%	9.548	54.943%	0.58155	0.799
GEL-2659419-11	359	0.935	148.023	41.232%	21.971	35.35%	0.16577	0.899
GEL-2659522-11	83	0.741	69.262	83.448%	9.878	67.683%	0.69507	0.577
GEL-2659544-11	41	0.745	41.332	100.81%	6.101	66.967%	0.90118	0.663
GEL-2659589-11	255	0.839	145.124	56.911%	18.955	54.514%	0.29956	0.579
GEL-2659616-11	384	0.879	179.538	46.755%	23.796	48.075%	0.18407	0.641
GEL-2659773-11	41	0.751	45.517	111.017%	6.439	66.769%	1.03679	0.684
GEL-2659808-11	37	0.545	49.996	135.124%	6.703	84.45%	1000.0	0.327
GEL-2659930-11	1174	0.965	307.053	26.154%	45.566	26.791%	1000.0	0.931
GEL-2659955-11	175	0.906	87.77	50.154%	11.524	42.507%	0.28168	0.827
GEL-2659959-11	5292	0.985	985.006	18.613%	152.655	18.823%	1000.0	0.977
GEL-2660128-11	92	0.7	79.684	86.613%	11.229	75.027%	1000.0	0.48
GEL-2660473-11	179	0.893	94.524	52.807%	12.733	45.504%	0.32163	0.809
GEL-2660511-11	150	0.779	93.785	62.523%	13.468	63.208%	1000.0	0.465
GEL-2660556-11	56	0.633	61.511	109.841%	8.967	79.258%	0.98847	0.469
GEL-2660625-11	2098	0.997	343.278	16.362%	76.418	10.377%	1000.0	0.997
GEL-2660669-11	597	0.936	210.768	35.305%	29.272	37.662%	1000.0	0.854
GEL-2660687-11	239	0.857	141.266	59.107%	19.462	51.811%	1000.0	0.739
GEL-2660944-11	897	0.921	364.078	40.588%	63.524	41.68%	1000.0	0.883
GEL-2661003-11	4596	0.977	1160.022	25.24%	185.427	21.681%	0.05467	0.969
GEL-2661070-11	90	0.783	68.389	75.988%	9.151	62.265%	0.56456	0.608
GEL-2661080-11	55	0.708	53.267	96.849%	8.226	75.408%	0.80407	0.598
GEL-2661087-11	398	0.867	184.92	46.462%	26.841	49.825%	0.24861	0.652
GEL-2661121-11	81	0.772	70.122	86.57%	9.323	64.182%	0.63533	0.64
GEL-2661153-11	526	0.913	221.069	42.028%	30.863	41.548%	0.18461	0.815
GEL-2661302-11	118	0.872	71.883	60.918%	9.052	49.679%	0.41352	0.765
GEL-2661424-11	1767	0.968	464.428	26.283%	68.215	26.492%	0.08671	0.941
GEL-2661519-11	1751	0.98	515.192	29.423%	73.02	25.392%	1000.0	0.976
GEL-2661589-11	340	0.917	146.042	42.954%	21.71	40.067%	0.20876	0.854
GEL-2661598-11	125	0.79	87.446	69.957%	12.378	61.355%	0.48077	0.612
GEL-2661701-11	140	0.857	88.989	63.564%	13.826	52.183%	1000.0	0.794
GEL-2661761-11	38	0.63	45.656	120.147%	7.809	78.883%	1.1619	0.544
GEL-2661881-11	100	0.774	74.053	74.053%	10.24	63.506%	0.53153	0.58
GEL-2662056-11	154	0.77	101.684	66.029%	14.418	64.223%	0.45532	0.47
GEL-2662171-11	110	0.758	76.397	69.452%	10.4	65.775%	1000.0	0.424
GEL-2662281-11	119	0.697	96.59	81.168%	13.14	75.738%	0.6267	0.37
GEL-2662333-11	170	0.978	96.509	56.77%	21.777	42.957%	1000.0	0.98
GEL-2662343-11	753	0.957	244.24	32.436%	33.537	29.11%	0.10446	0.923
GEL-2662453-11	61	0.744	56.774	93.072%	7.529	66.809%	0.75734	0.598
GEL-2662492-11	824	0.979	199.716	24.237%	27.762	20.319%	1000.0	0.967
GEL-2662509-11	1265	0.991	384.394	30.387%	70.422	19.384%	1000.0	0.991
GEL-2662556-11	138	0.965	67.242	48.726%	10.625	29.289%	0.29859	0.961
GEL-2662678-11	54	0.736	48.542	89.893%	6.442	67.905%	0.76276	0.56
GEL-2662791-11	328	0.891	156.111	47.595%	20.02	45.953%	0.22742	0.718
GEL-2662906-11	74	0.758	62.127	83.955%	8.063	67.192%	0.65824	0.576
GEL-2663077-11	398	0.957	156.028	39.203%	22.54	29.345%	0.20289	0.941
GEL-2663082-11	201	0.924	106.467	52.969%	16.97	39.401%	1000.0	0.904
GEL-2663106-11	232	0.922	114.764	49.467%	17.098	41.013%	0.25742	0.888
GEL-2663117-11	50	0.589	54.665	109.33%	8.334	89.868%	1000.0	0.406
GEL-2663290-11	939	0.952	302.19	32.182%	42.978	30.482%	1000.0	0.91
GEL-2663392-11	62	0.796	48.842	78.777%	6.94	62.323%	0.72567	0.691
GEL-2663463-11	273	0.966	135.362	49.583%	22.408	34.002%	1000.0	0.963
GEL-2663482-11	225	0.905	110.735	49.216%	15.221	42.494%	0.30254	0.834
GEL-2663852-11	821	0.951	270.164	32.907%	35.119	31.054%	0.1043	0.888
GEL-2663902-11	2689	0.988	513.468	19.095%	69.383	16.428%	0.03968	0.981
GEL-2663984-11	1342	0.972	340.613	25.381%	47.977	23.734%	1000.0	0.948
GEL-2664168-11	166	0.925	85.266	51.365%	12.176	40.452%	0.32985	0.894
GEL-2664343-11	229	0.877	121.665	53.129%	15.887	48.054%	0.23984	0.734
GEL-2664348-11	45	0.678	48.225	107.167%	6.537	73.547%	1.0125	0.515
GEL-2664391-11	222	0.878	104.713	47.168%	15.837	47.837%	0.21517	0.755
GEL-2664420-11	746	0.96	225.531	30.232%	29.656	29.315%	0.10434	0.916
GEL-2664621-11	39	0.636	42.763	109.649%	5.843	77.392%	0.97196	0.426
GEL-2664621-12	37	0.62	43.228	116.832%	5.839	78.733%	1.08139	0.419
GEL-2664621-13	37	0.73	35.265	95.311%	5.158	68.319%	0.84338	0.615
GEL-2664621-14	48	0.64	49.313	102.735%	7.781	81.123%	1000.0	0.495
GEL-2664714-11	194	0.925	103.416	53.307%	14.828	40.032%	0.33634	0.898
GEL-2664740-11	101	0.7	80.407	79.611%	11.235	73.603%	0.59019	0.386
GEL-2664909-11	73	0.78	60.849	83.355%	9.284	72.276%	0.63566	0.691
GEL-2664929-11	196	0.885	111.165	56.717%	14.048	46.62%	0.30302	0.782
GEL-2665022-11	267	0.935	124.918	46.786%	19.172	40.302%	0.22198	0.912
GEL-2665064-11	55	0.788	45.955	83.555%	6.767	62.033%	0.64421	0.699
GEL-2665068-11	79	0.762	65.797	83.287%	8.995	64.747%	0.65008	0.607
GEL-2665181-11	1932	0.986	351.117	18.174%	50.728	17.087%	0.04013	0.975
GEL-2665208-11	315	0.944	121.983	38.725%	17.343	33.054%	0.18444	0.909
GEL-2665221-11	214	0.829	148.829	69.546%	24.244	62.022%	0.4193	0.764
GEL-2665231-11	752	0.981	404.385	53.775%	109.487	48.984%	1000.0	0.986
GEL-2665291-11	1575	0.97	418.099	26.546%	56.066	25.121%	1000.0	0.94
GEL-2665304-11	279	0.972	141.926	50.87%	35.876	40.371%	1000.0	0.973
GEL-2665304-12	234	0.97	124.787	53.328%	27.628	35.932%	1000.0	0.969
GEL-2665304-13	236	0.983	118.446	50.189%	24.905	32.457%	1000.0	0.984
GEL-2665377-11	2754	0.971	725.503	26.344%	121.806	24.092%	0.07653	0.959
GEL-2665494-11	317	0.898	152.363	48.064%	20.439	44.234%	0.22276	0.791
GEL-2665497-11	704	0.934	255.236	36.255%	41.049	37.222%	0.11102	0.889
GEL-2665622-11	664	0.905	260.539	39.238%	35.366	42.787%	0.1694	0.684
GEL-2665699-11	81	0.848	58.986	72.822%	8.428	54.978%	0.62127	0.784
GEL-2665729-11	314	0.918	153.177	48.782%	21.826	40.516%	0.2455	0.874
GEL-2665811-11	61	0.633	62.507	102.47%	8.057	78.628%	0.88996	0.313
GEL-2665917-11	495	0.956	185.34	37.442%	29.265	32.032%	0.13517	0.94
GEL-2665968-11	129	0.78	85.252	66.087%	11.892	63.295%	0.46964	0.512
GEL-2666024-11	13743	0.991	3195.213	23.25%	752.199	14.458%	1000.0	0.99
GEL-2666032-11	206	0.812	123.072	59.744%	17.041	58.519%	0.34721	0.542
GEL-2666094-11	151	0.846	95.879	63.496%	12.772	53.637%	0.44942	0.72
GEL-2666117-11	219	0.83	128.943	58.878%	17.084	55.871%	0.36945	0.579
GEL-2666335-11	80	0.647	79.283	99.104%	10.063	76.73%	0.81367	0.282
GEL-2666371-11	447	0.943	178.258	39.879%	24.563	33.166%	0.1499	0.907
GEL-2666388-11	278	0.922	122.207	43.959%	15.756	38.625%	0.19904	0.844
GEL-2666429-11	935	0.946	288.239	30.828%	37.736	32.656%	0.09154	0.83
GEL-2666475-11	81	0.816	58.738	72.516%	8.334	57.925%	0.51479	0.708
GEL-2666503-11	878	0.977	248.852	28.343%	32.153	22.324%	0.08564	0.964
GEL-2666666-11	95	0.779	71.772	75.549%	9.856	62.968%	0.54403	0.608
GEL-2666834-11	65	0.807	59.519	91.568%	8.916	59.976%	0.77955	0.754
GEL-2666890-11	713	0.937	246.313	34.546%	37.815	35.209%	0.13129	0.882
GEL-2666938-11	572	0.94	193.574	33.842%	25.514	35.073%	1000.0	0.837
GEL-2666972-11	619	0.996	120.703	19.5%	24.724	11.36%	1000.0	0.996
GEL-2667037-11	243	0.867	119.448	49.156%	16.018	50.032%	0.25414	0.624
GEL-2667065-11	134	0.944	75.046	56.004%	11.677	38.498%	0.36073	0.934
GEL-2667342-11	1730	0.994	356.24	20.592%	80.827	13.398%	1000.0	0.994
GEL-2667400-11	151	0.771	104.33	69.093%	16.101	66.798%	0.48517	0.605
GEL-2667409-11	361	0.969	141.505	39.198%	21.563	26.994%	0.18108	0.962
GEL-2667483-11	141	0.805	92.078	65.304%	12.707	60.647%	0.4155	0.607
GEL-2667564-11	629	0.985	270.863	43.062%	58.435	30.552%	1000.0	0.986
GEL-2667684-11	91	0.942	51.686	56.798%	7.72	36.514%	0.38418	0.931
GEL-2667704-11	63	0.884	46.044	73.086%	8.524	53.171%	1000.0	0.867
GEL-2667770-11	360	0.94	152.159	42.266%	25.173	34.409%	0.211	0.92
GEL-2667865-11	110	0.707	96.704	87.913%	13.055	71.434%	0.71748	0.468
GEL-2668436-11	243	0.901	125.84	51.786%	17.74	44.757%	0.31089	0.839
GEL-2668552-11	947	0.945	315.734	33.34%	42.952	32.99%	1000.0	0.878
GEL-2668653-11	74	0.848	57.116	77.184%	7.476	53.13%	0.59166	0.778
GEL-2668977-11	370	0.914	147.94	39.984%	19.131	40.955%	0.18583	0.734
GEL-2669166-11	733	0.881	338.51	46.181%	49.003	47.666%	0.18877	0.733
GEL-2669177-11	99	0.813	75.756	76.521%	10.984	62.486%	0.57785	0.726
GEL-2669271-11	315	0.913	147.454	46.811%	19.282	40.804%	0.21098	0.831
GEL-2669589-11	3047	0.995	664.399	21.805%	141.63	13.449%	1000.0	0.995
GEL-2669593-11	57	0.788	49.504	86.849%	7.147	63.419%	0.73637	0.704
GEL-2669593-12	67	0.739	59.731	89.151%	8.771	76.633%	0.7922	0.616
GEL-2669593-13	67	0.683	64.099	95.67%	8.739	73.596%	0.91668	0.466
GEL-2669648-11	30	0.686	36.734	122.447%	5.044	76.041%	1.26874	0.591
GEL-2669656-11	54	0.653	55.483	102.746%	6.8	76.026%	0.83342	0.31
GEL-2669744-11	133	0.79	90.411	67.978%	12.233	61.551%	0.45802	0.553
GEL-2669862-11	62	0.693	63.31	102.113%	9.377	72.78%	1000.0	0.569
GEL-2670060-11	565	0.935	225.751	39.956%	34.774	36.9%	0.16098	0.9
GEL-2670099-11	200	0.915	111.541	55.77%	14.45	41.575%	0.31049	0.87
GEL-2670123-11	165	0.847	112.436	68.143%	14.405	54.252%	0.42297	0.737
GEL-2670135-11	843	0.957	250.662	29.735%	33.768	29.092%	1000.0	0.905
GEL-2670194-11	71	0.719	66.128	93.138%	9.156	70.851%	0.71458	0.563
GEL-2670493-11	342	0.946	128.199	37.485%	17.265	32.329%	0.16656	0.904
GEL-2670635-11	267	0.878	136.071	50.963%	18.433	47.834%	0.26316	0.736
GEL-2670737-11	73	0.875	51.585	70.664%	6.465	48.594%	0.55958	0.813
GEL-2670870-11	468	0.926	209.206	44.702%	29.657	40.799%	0.20679	0.88
GEL-2670889-11	2011	0.993	362.214	18.012%	76.424	11.843%	1000.0	0.992
GEL-2670976-11	714	0.919	282.654	39.587%	48.377	40.836%	0.13237	0.873
GEL-2671201-11	128	0.828	94.307	73.677%	13.921	59.686%	1000.0	0.754
GEL-2671201-12	81	0.827	62.369	76.999%	9.312	57.64%	0.60509	0.762
GEL-2671261-11	120	0.798	93.059	77.549%	11.378	60.303%	0.50382	0.613
GEL-2671353-11	350	0.907	157.914	45.118%	21.28	42.157%	0.19896	0.802
GEL-2671570-11	86	0.806	66.858	77.742%	9.279	59.403%	0.56089	0.699
GEL-2671946-11	531	0.869	254.694	47.965%	34.707	49.576%	0.19149	0.632
GEL-2672200-11	107	0.746	84.465	78.939%	11.354	68.971%	1000.0	0.519
GEL-2672345-11	201	0.9	107.643	53.554%	14.763	43.591%	0.3013	0.837
GEL-2672690-11	181	0.854	97.947	54.114%	13.329	52.16%	0.29779	0.663
GEL-2672880-11	266	0.844	143.245	53.852%	20.586	56.405%	0.26392	0.658
GEL-2672913-11	69	0.751	56.947	82.532%	9.036	73.534%	1000.0	0.642
GEL-2672939-11	83	0.816	60.072	72.376%	8.52	60.095%	0.56607	0.71
GEL-2673137-11	83	0.727	68.774	82.86%	10.721	70.846%	0.72232	0.583
GEL-2673178-11	60	0.749	58.78	97.967%	8.633	68.25%	0.86721	0.664
GEL-2673307-11	415	0.928	172.93	41.67%	22.519	37.31%	0.16986	0.852
GEL-2673393-11	119	0.981	51.881	43.597%	8.173	24.028%	0.29499	0.98
GEL-2673492-11	32	0.762	30.435	95.109%	5.453	67.122%	1.05509	0.713
GEL-2673569-11	169	0.822	105.477	62.412%	14.621	56.955%	0.40735	0.644
GEL-2673648-11	463	0.94	191.03	41.259%	26.15	36.211%	0.16366	0.901
GEL-2673749-11	103	0.774	78.674	76.383%	10.725	63.308%	0.56371	0.591
GEL-2673855-11	86	0.772	70.391	81.85%	8.618	63.881%	1000.0	0.559
GEL-2673959-12	54	0.797	43.533	80.617%	6.024	60.852%	0.60201	0.696
GEL-2674129-11	164	0.79	99.869	60.896%	14.765	61.308%	0.40197	0.526
GEL-2674175-11	111	0.886	70.017	63.078%	9.569	48.642%	0.41462	0.833
GEL-2674194-11	2425	0.998	330.216	13.617%	72.25	8.296%	1000.0	0.998
GEL-2674202-11	1861	0.955	564.484	30.332%	79.29	32.521%	1000.0	0.906
GEL-2674299-11	64	0.641	63.992	99.988%	8.883	80.423%	0.9036	0.409
GEL-2674428-11	311	0.887	167.91	53.99%	25.201	46.773%	0.30265	0.824
GEL-2674446-11	243	0.922	116.49	47.938%	16.828	38.677%	0.23411	0.882
GEL-2674462-11	208	0.89	99.978	48.066%	13.731	45.568%	0.23117	0.767
GEL-2674478-11	107	0.778	80.392	75.133%	10.907	62.867%	0.53424	0.592
GEL-2674549-11	105	0.801	73.642	70.135%	10.776	62.74%	0.53132	0.672
GEL-2674618-11	3919	0.968	953.588	24.332%	163.374	25.424%	0.05511	0.948
GEL-2674687-11	757	0.946	289.668	38.265%	40.054	32.956%	0.1661	0.909
GEL-2674865-11	1710	0.964	760.485	44.473%	145.39	34.477%	0.17499	0.971
GEL-2674895-11	45	0.697	46.148	102.551%	6.378	71.758%	0.86488	0.548
GEL-2674903-11	782	0.977	194.021	24.811%	27.142	22.083%	1000.0	0.961
GEL-2674905-11	143	0.759	100.837	70.515%	14.887	66.115%	0.51253	0.546
GEL-2675021-11	2930	0.964	796.69	27.191%	141.456	26.769%	0.07571	0.946
GEL-2675037-11	249	0.927	118.276	47.5%	16.212	37.621%	0.24422	0.886
GEL-2675077-11	148	0.885	90.02	60.824%	13.712	46.758%	0.38528	0.841
GEL-2675119-11	78	0.736	64.282	82.413%	8.795	71.337%	0.70221	0.536
GEL-2675258-11	148	0.763	100.606	67.977%	14.122	65.419%	1000.0	0.467
GEL-2675322-11	51	0.646	50.792	99.592%	7.059	80.445%	0.99687	0.42
GEL-2675347-11	110	0.832	72.902	66.275%	9.925	55.482%	0.42508	0.703
GEL-2675396-11	335	0.962	133.225	39.769%	18.559	27.669%	1000.0	0.948
GEL-2675423-11	174	0.829	114.249	65.66%	14.567	55.944%	0.39965	0.644
GEL-2675444-11	553	0.96	204.916	37.055%	29.039	28.446%	1000.0	0.943
GEL-2675445-11	118	0.9	68.626	58.158%	8.919	43.624%	0.40195	0.842
GEL-2675667-11	36	0.765	33.303	92.508%	4.646	64.428%	0.8683	0.664
GEL-2675911-11	3886	0.978	1143.176	29.418%	195.083	25.764%	0.07536	0.973
GEL-2675934-11	92	0.749	73.812	80.23%	9.65	67.897%	1000.0	0.517
GEL-2675959-11	171	0.819	101.255	59.213%	13.768	57.718%	0.34604	0.556
GEL-2676020-11	489	0.99	134.845	27.576%	25.47	17.969%	0.13356	0.99
GEL-2676107-11	47	0.67	57.046	121.374%	7.911	74.42%	1000.0	0.56
GEL-2676222-11	31	0.713	35.488	114.477%	4.853	70.788%	0.98655	0.624
GEL-2676282-11	222	0.929	103.36	46.559%	14.138	37.128%	0.24063	0.889
GEL-2676381-11	204	0.891	121.957	59.783%	18.175	46.496%	0.34956	0.847
GEL-2676462-11	33	0.707	39.016	118.23%	5.504	71.656%	1.11621	0.635
GEL-2676637-11	2672	0.972	665.339	24.9%	104.635	23.468%	0.06724	0.955
GEL-2676676-11	256	0.89	142.071	55.496%	23.46	52.458%	0.29221	0.848
GEL-2676751-11	204	0.833	117.127	57.415%	15.814	55.428%	0.32637	0.589
GEL-2676751-12	177	0.801	106.103	59.945%	15.137	59.975%	0.35225	0.522
GEL-2676751-13	183	0.849	101.581	55.509%	13.424	52.857%	0.28656	0.631
GEL-2676751-14	204	0.804	125.973	61.751%	16.715	59.926%	0.35822	0.48
GEL-2676752-11	933	0.994	202.673	21.723%	53.039	16.962%	1000.0	0.994
GEL-2677097-11	636	0.957	197.632	31.074%	25.494	29.167%	0.10084	0.902
GEL-2677168-11	3467	0.974	778.377	22.451%	117.385	22.723%	0.05621	0.95
GEL-2677231-11	302	0.885	152.282	50.425%	21.182	47.87%	0.25476	0.776
GEL-2677450-11	70	0.746	64.802	92.574%	8.686	66.619%	0.73611	0.605
GEL-2677603-11	643	0.97	238.427	37.08%	41.428	26.703%	0.14515	0.964
GEL-2677695-11	796	0.993	186.253	23.399%	29.157	13.25%	0.09073	0.992
GEL-2677730-11	232	0.889	110.515	47.636%	16.337	48.816%	0.29658	0.792
GEL-2677775-11	232	0.833	126.036	54.326%	16.612	56.191%	0.37689	0.476
GEL-2677775-12	254	0.831	149.67	58.925%	19.124	56.79%	0.29746	0.547
GEL-2677787-11	48	0.752	44.979	93.706%	5.971	65.939%	0.75084	0.622
GEL-2677812-11	639	0.975	224.559	35.142%	35.706	25.999%	0.18014	0.971
GEL-2677887-11	146	0.944	84.388	57.8%	12.495	41.33%	0.35193	0.934
GEL-2677962-11	1258	0.963	343.255	27.286%	48.596	28.689%	0.06571	0.924
GEL-2678056-11	300	0.905	131.651	43.884%	17.586	42.602%	0.17727	0.772
GEL-2678176-11	62	0.846	46.26	74.613%	6.719	56.786%	0.61508	0.788
GEL-2678263-11	132	0.917	81.121	61.455%	11.291	41.119%	0.46479	0.891
GEL-2678277-11	157	0.843	93.45	59.522%	11.832	54.635%	0.35491	0.627
GEL-2678474-11	52	0.758	47.757	91.84%	6.395	65.269%	0.72249	0.631
GEL-2678480-11	278	0.927	141.621	50.943%	18.742	40.289%	1000.0	0.891
GEL-2678487-11	476	0.941	175.348	36.838%	22.657	34.266%	0.14929	0.87
GEL-2678518-11	243	0.965	113.843	46.849%	20.714	34.414%	0.29781	0.962
GEL-2678550-11	279	0.872	125.805	45.091%	17.556	49.205%	0.28816	0.605
GEL-2678631-11	97	0.74	82.702	85.26%	12.47	69.601%	1000.0	0.612
GEL-2678667-11	197	0.924	96.354	48.911%	14.69	38.806%	0.3004	0.894
GEL-2678970-11	231	0.905	99.36	43.013%	13.143	42.441%	0.18214	0.756
GEL-2679154-11	259	0.988	79.565	30.72%	11.797	16.292%	0.16454	0.986
GEL-2679222-11	3352	0.942	1218.516	36.352%	206.953	37.917%	1000.0	0.915
GEL-2679781-11	244	0.961	145.77	59.742%	39.434	56.859%	1000.0	0.964
GEL-2679818-11	2136	0.979	498.164	23.322%	69.853	21.824%	1000.0	0.965
GEL-2679843-11	421	0.915	185.843	44.143%	23.993	40.309%	0.1641	0.814
GEL-2679902-11	130	0.776	85.283	65.602%	12.073	63.28%	0.43301	0.49
GEL-2679920-11	596	0.946	212.094	35.586%	28.644	33.307%	1000.0	0.893
GEL-2679987-11	141	0.828	99.016	70.224%	13.193	58.477%	0.46772	0.709
GEL-2680009-11	1034	0.947	320.565	31.002%	47.177	32.304%	0.09208	0.889
GEL-2680018-11	402	0.965	157.683	39.225%	22.826	27.357%	0.16662	0.955
GEL-2680109-11	224	0.871	119.88	53.518%	17.236	50.476%	0.32097	0.764
GEL-2680119-11	100	0.806	65.068	65.068%	9.021	60.82%	0.47704	0.614
GEL-2680170-11	173	0.847	99.1	57.283%	13.143	53.258%	0.35219	0.649
GEL-2680207-11	84	0.706	76.589	91.177%	10.412	70.845%	0.70374	0.49
GEL-2680285-11	1232	0.989	245.254	19.907%	33.494	15.465%	0.05851	0.983
GEL-2680501-11	316	0.908	141.666	44.831%	18.723	41.866%	0.20371	0.798
GEL-2680628-11	1360	0.998	196.004	14.412%	33.613	6.674%	1000.0	0.998
GEL-2680637-11	584	0.91	243.665	41.723%	30.287	42.369%	1000.0	0.705
GEL-2680637-12	423	0.901	178.251	42.14%	23.792	43.991%	0.17633	0.716
