Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
22d67778-61fc-4f15-95b8-7e7c6cc7112b	1774	0.996	271.511	15.305%	73.143	11.783%	1000.0	0.996
22edd867-dcd6-42b5-92bb-025ceb84b106	1216	0.995	240.397	19.769%	60.085	14.524%	1000.0	0.995
230f53ef-be3f-495e-9b95-b0f670bd6908	21	0.419	31.097	148.081%	5.647	95.452%	1.82306	0.292
2321c412-7730-4694-bc8f-199d7e51a7f8	12	0.514	16.818	140.15%	3.449	92.178%	1000.0	0.445
232b7754-b3c3-4530-9d24-3af40d9b2816	138	0.795	96.499	69.927%	12.511	61.787%	0.45131	0.567
2399ab13-abfa-480e-9fda-7947edc420be	1210	0.998	186.659	15.426%	47.108	11.274%	1000.0	0.998
23cc70c4-b744-4fa0-a0de-b25c0fdf212f	73	0.872	54.019	73.999%	7.306	49.145%	0.55415	0.825
23d77176-dfed-4bee-ac96-9934377d8d81	2360	0.973	573.411	24.297%	80.893	23.861%	1000.0	0.949
23d86395-9e20-4cf9-bf7e-f76544a1f772	289	0.926	150.619	52.117%	24.528	45.825%	1000.0	0.907
23eb72d8-c622-11e3-bf01-24c6515278c0	343	0.88	169.991	49.56%	23.223	47.513%	0.25159	0.735
23fa90d5-b273-4e2c-9c88-68aa57b60e97	145	0.816	97.12	66.979%	12.632	58.329%	0.4091	0.622
241abdfd-e6de-4830-a233-4bbc5f622725	220	0.91	122.703	55.774%	19.119	45.496%	0.36281	0.88
2425a532-f562-423a-88f5-228642f53875	112	0.764	84.573	75.512%	10.365	65.036%	0.61207	0.421
2439ec74-1713-4d47-a5d9-886f69dddcb6	330	0.883	152.579	46.236%	21.343	48.111%	0.22684	0.717
2468e58c-c623-11e3-bf01-24c6515278c0	279	0.865	150.556	53.963%	21.154	50.467%	0.26942	0.733
24badf07-8615-48a3-8d6e-45c3d783f18d	251	0.908	106.819	42.557%	14.41	42.003%	0.18026	0.778
24f887e1-ce82-40f3-9674-11102bd076c0	38	0.695	42.529	111.918%	6.461	74.113%	0.95173	0.608
25103371-28ac-4f43-b0e2-2d376d0dcb84	6269	0.997	756.81	12.072%	193.107	7.902%	1000.0	0.997
25224aa0-cfdd-48ec-92e5-8f3992a3e574	1577	0.984	329.866	20.917%	44.573	17.826%	0.04294	0.974
252a1c43-f954-44d7-8e31-6bcd0157a05c	109	0.689	91.702	84.13%	11.979	73.586%	1000.0	0.29
2564a262-03e8-467b-9ea2-f3ab38d75ae1	120	0.836	80.794	67.328%	14.297	55.991%	0.40614	0.783
2572b0bc-c622-11e3-bf01-24c6515278c0	171	0.859	100.81	58.953%	12.804	51.715%	1000.0	0.702
2584b428-c623-11e3-bf01-24c6515278c0	177	0.807	126.309	71.361%	16.889	59.16%	0.45529	0.649
25bee010-cc99-4af0-ba2f-fe4dd308be33	35	0.646	40.429	115.511%	5.861	76.304%	1.02671	0.507
25c32aca-6738-43ef-a103-243f2f9a3b43	100	0.83	79.2	79.2%	11.452	59.861%	0.602	0.768
25c76a8f-77c0-4650-bddf-45ed0c10a2e6	154	0.78	106.573	69.203%	14.0	62.862%	1000.0	0.488
25c99312-bf63-4654-a73a-03c3c1cd50b6	120	0.891	87.939	73.282%	11.799	46.786%	1000.0	0.858
25cf7449-8c5b-403e-aa75-e2af158598e8	95	0.825	66.032	69.507%	10.547	59.615%	0.52996	0.751
25e20393-752b-4796-9001-0e22ee04c586	2807	0.993	574.366	20.462%	154.148	13.615%	1000.0	0.992
25e4cad7-2403-4992-9cbc-433574673549	44	0.76	41.436	94.173%	6.763	65.688%	0.84078	0.695
25f07374-313a-4100-9a60-3d21d2988fca	913	0.96	352.62	38.622%	104.292	46.75%	1000.0	0.961
25f73b03-4ba8-47ba-ad80-6ccb82105c98	246	0.864	118.12	48.016%	16.154	50.68%	0.28925	0.592
2660825c-68f0-4631-948e-6da158edbe9e	54	0.585	61.394	113.693%	9.299	84.888%	1.27	0.409
267a9862-17bd-4056-ba4a-1f373736ffbb	101	0.848	63.546	62.917%	7.965	53.578%	0.42087	0.688
26c301a6-a597-4c24-9f6c-2293e5ae41c7	54	0.727	50.358	93.256%	7.072	68.689%	0.72431	0.582
27847313-3b1e-47f2-84f1-acadaf265cf3	35	0.659	40.821	116.631%	5.374	75.251%	1.04499	0.497
278b2498-1d64-493b-ac43-3489ec86f313	65	0.84	51.589	79.368%	7.701	55.148%	0.63349	0.789
2790b964-63e3-49aa-bf8c-9a00d3448c25	7670	0.996	1079.499	14.074%	252.055	9.276%	1000.0	0.996
27b56bf2-7a9d-4061-98d4-61fe2761578c	878	0.993	194.8	22.187%	31.144	13.936%	0.07361	0.992
27f87d1e-2c32-4beb-9677-62f7a286673d	85	0.842	53.638	63.104%	8.312	54.222%	0.50705	0.758
27fcccdc-c622-11e3-bf01-24c6515278c0	413	0.879	208.331	50.443%	27.979	47.85%	0.24241	0.727
2828e5e6-c623-11e3-bf01-24c6515278c0	428	0.866	241.052	56.321%	31.718	50.776%	1000.0	0.725
282b45ee-4af2-4c61-9acc-286eaf8d661a	202	0.876	103.065	51.022%	13.438	48.681%	0.27677	0.698
28839c75-90a8-493f-b658-8c63e0ebd324	1971	0.996	315.715	16.018%	59.618	9.061%	1000.0	0.996
289790a5-77bd-49a9-a1ec-478a8ecacd7f	66	0.843	49.79	75.439%	6.773	53.883%	0.60445	0.772
28e81540-4744-4865-b627-c7c9d8a3c2b8	272	0.884	142.588	52.422%	27.337	53.654%	0.2303	0.847
28f41a20-b6d6-4ecc-888f-72f779ad9af7	106	0.812	73.521	69.359%	10.363	58.482%	0.54767	0.676
28f8d45f-4763-472e-9c4d-6787ba00164b	47	0.667	47.406	100.864%	6.478	76.88%	0.98783	0.469
29127cde-548f-4c42-96cf-6f0020c3db9a	40	0.53	51.922	129.805%	6.805	85.062%	1.18146	0.211
293a2f0a-4846-4c7c-b8b1-bb741c8d3275	1601	0.987	456.309	28.501%	98.591	21.329%	1000.0	0.987
29548b5f-c88a-4908-8c46-e86483e75067	101	0.742	81.595	80.787%	10.42	68.559%	0.62767	0.472
295aac88-c623-11e3-bf01-24c6515278c0	221	0.844	138.489	62.665%	18.138	54.077%	1000.0	0.697
29a00d78-b9bb-4c6b-b142-d5b8bfa63455	82	0.812	66.088	80.595%	9.63	61.904%	0.70067	0.738
29b92b51-7ba3-42a9-97d3-6a9b5e43f928	314	0.89	149.448	47.595%	20.012	46.302%	0.20636	0.745
29fc38aa-f367-46a3-a14d-a5f657ad0caa	68	0.843	56.821	83.56%	9.415	64.662%	0.6789	0.81
2a5a5840-a834-47a1-b1f4-dc8fed620f5c	10	0.28	17.578	175.78%	3.608	96.428%	2.68144	0.121
2a7f6aac-8f94-4815-8b94-0ea7db71135c	37	0.567	46.951	126.895%	7.43	88.178%	1.19904	0.44
2a8d63eb-0174-4213-9214-413f391f512c	247	0.875	126.581	51.247%	15.901	48.453%	0.25348	0.662
2abe2e53-ad9b-4fbc-b9a7-93444f1bea87	62	0.835	48.031	77.469%	7.163	57.35%	0.61156	0.778
2aeaab9f-4459-4be8-91e7-e0746cbd671c	65	0.676	60.584	93.206%	8.242	74.927%	0.73286	0.426
2b000af3-2c9d-4eaa-af3f-8101b7425c37	86	0.834	61.19	71.151%	7.996	56.26%	0.51479	0.722
2b02e3ad-4423-491e-993a-561e80dc7bcf	107	0.804	75.809	70.85%	10.561	59.504%	0.47954	0.657
2b142863-b963-4cc9-8f8f-c72503c93390	508	0.976	190.466	37.493%	31.133	24.654%	1000.0	0.973
2b36ac4b-eed3-4591-8b4f-b44049dfc5ed	63	0.786	49.054	77.863%	7.382	64.497%	0.6496	0.684
2b3837b3-ee29-4a08-848e-1206404da986	99	0.858	75.874	76.64%	10.771	52.495%	0.55239	0.811
2b40a733-7a63-4bb8-a953-95a4ee28f962	151	0.774	104.928	69.489%	13.571	64.478%	1000.0	0.446
2b41746a-95c0-4875-afb5-c6d3d3ad30d9	545	0.94	207.949	38.156%	31.642	36.711%	0.13294	0.904
2b4feb84-89e4-4c38-8561-5ffab02c8132	120	0.757	83.591	69.659%	11.454	66.351%	1000.0	0.437
2b6d4d66-7f0b-4bc0-b3d6-171956a937c5	84	0.872	62.934	74.921%	8.012	49.881%	0.58322	0.819
2b78de4e-4c8b-4adf-a058-3dae797e7881	192	0.928	101.879	53.062%	13.353	37.499%	0.32764	0.897
2bd9ccca-3fae-4b66-a762-6f30d6276222	100	0.78	74.899	74.899%	11.512	62.991%	0.51725	0.659
2bde43e2-fd4e-413e-adc7-c50bca75d358	1118	0.967	405.903	36.306%	63.152	34.837%	1000.0	0.963
2bf5b018-9f19-4fbd-9e1f-7d958aabe5d1	323	0.898	144.615	44.772%	18.512	44.623%	0.20718	0.709
2bff30d5-be79-4686-8164-7a7d9619d3c0	309	0.87	145.421	47.062%	20.544	49.841%	0.22542	0.661
2c316b7e-6a82-4ba1-9f34-d8bfcf82d41e	191	0.887	102.914	53.882%	15.061	47.043%	0.31908	0.819
2c3ada8b-9650-4859-9857-43209c0f7cea	184	0.805	109.74	59.641%	16.39	59.848%	0.37189	0.597
2c48eefe-2a08-47bf-8e4d-cbaab6777150	53	0.822	42.457	80.108%	5.908	57.115%	0.61573	0.746
2c581a74-7716-4c20-b366-a8e1d9a901f6	139	0.784	92.989	66.899%	12.762	64.706%	0.42415	0.537
2c6f1862-bb82-4e7e-9cb3-338bdf022ff4	91	0.762	72.662	79.848%	10.825	64.808%	0.53253	0.628
2c71d542-1653-4d97-8752-f2fd05c7e75d	163	0.856	107.217	65.777%	16.923	58.635%	0.37723	0.8
2c9c50ff-01d9-4703-931b-04119178706f	73	0.799	60.723	83.182%	9.331	63.053%	0.66788	0.73
2c9dc04b-e9ec-4cf1-ab2c-a18edb30dd37	146	0.816	87.908	60.211%	11.924	58.045%	1000.0	0.553
2ccd028d-e7e0-4f77-a512-f658a31819a4	40	0.618	45.35	113.375%	7.162	79.091%	1.04934	0.48
2cdc4cce-0877-4ec1-85f5-20c909912e65	229	0.949	113.106	49.391%	16.015	34.136%	0.25184	0.938
2d0e4b82-c623-11e3-bf01-24c6515278c0	282	0.912	114.796	40.708%	15.581	41.003%	0.16534	0.78
2da2b745-068d-408c-9163-3b3a78d4aaed	41	0.762	43.835	106.915%	6.709	64.858%	0.98004	0.706
2deb8f9a-9e0a-46d1-bcb5-902db3b5c8ac	137	0.847	76.994	56.2%	10.739	55.309%	0.35424	0.683
2df02f2b-9f1c-4249-b3b4-b03079cd97d9	48795	0.998	5414.135	11.096%	1017.39	6.568%	1000.0	0.998
2df17728-33e8-45ab-833b-ef68a5482daa	60	0.765	50.154	83.59%	7.368	65.125%	0.77294	0.649
2e0bbaf6-c623-11e3-bf01-24c6515278c0	95	0.776	76.508	80.535%	10.119	63.121%	1000.0	0.612
2e43e0ca-54ea-482e-acf2-0048d9187a5c	134	0.82	99.703	74.405%	13.036	57.277%	0.51323	0.698
2e66eb75-097c-4ad8-b2b3-9f5849dfd02f	79	0.822	62.408	78.997%	9.164	67.375%	0.60383	0.754
2e69c886-535b-4ff0-9236-abf6799acdbd	435	0.966	166.531	38.283%	23.885	28.836%	1000.0	0.955
2e76891c-b620-4cc0-9315-6f1217b09b1e	978	0.987	274.325	28.05%	66.546	20.161%	1000.0	0.987
2e8ad1cd-d5d5-4bb4-8bbd-e9bef45088da	151	0.829	94.155	62.354%	11.93	56.176%	0.35612	0.589
2ea2294d-fab9-43ae-a222-370487495b06	79	0.84	50.938	64.478%	7.42	54.26%	0.47049	0.743
2ecd8358-c622-11e3-bf01-24c6515278c0	251	0.894	124.807	49.724%	16.073	46.457%	0.22701	0.772
2f0a660c-ba3c-49bb-90f7-39b0034cea82	46	0.783	42.593	92.593%	5.786	64.689%	0.78863	0.695
2f149d78-c623-11e3-bf01-24c6515278c0	254	0.851	138.491	54.524%	19.029	53.779%	0.29775	0.664
2f2eaecc-6509-423f-b63a-8c3bea1ba4a4	151	0.857	82.657	54.74%	10.851	51.789%	0.29143	0.657
2fdab641-d73b-4f9a-aa4c-c1944f131a69	89	0.868	64.069	71.988%	10.012	49.628%	0.52698	0.832
2fdfb06c-0d2f-4e1d-9756-bcb08a7f90af	82	0.795	64.927	79.179%	10.074	69.517%	0.64456	0.714
2fe2433b-9a55-431f-a869-2b5a63e8e8fc	1058	0.975	288.083	27.229%	45.724	26.477%	1000.0	0.967
301d6ce3-4099-4c1d-8e50-c04b7ce91450	626	0.987	195.126	31.17%	29.405	16.254%	0.15059	0.985
30376989-7edb-4863-9496-1789eccef8c4	17	0.532	23.668	139.224%	3.848	88.279%	1.64177	0.418
304c3e10-583c-421d-ab01-15c937d5014a	65	0.767	56.3	86.615%	7.459	64.197%	0.70998	0.624
305a5074-5384-45a0-985d-289b178d09f6	222	0.871	115.107	51.85%	15.579	49.414%	0.32413	0.716
30600994-c1ec-44c9-a620-3f6c617eb928	5031	0.991	1011.13	20.098%	325.594	15.63%	1000.0	0.991
306ef5bc-97d0-4312-ae0e-343c4e31d869	71	0.788	55.495	78.162%	7.396	61.848%	0.58485	0.637
309f5324-5608-4f62-b744-5ab268b70927	47	0.755	46.31	98.532%	6.109	69.619%	0.84789	0.65
30a8f292-c623-11e3-bf01-24c6515278c0	178	0.847	104.637	58.785%	14.254	53.798%	0.31071	0.693
30b9ab02-60f2-4974-85a9-874f247ae932	179	0.914	99.299	55.474%	14.293	40.938%	0.34288	0.881
30dbe353-86d5-40ed-84c2-dbddf7beb17b	25	0.608	32.288	129.152%	5.307	80.931%	1.303	0.517
3166f1ae-678d-42ae-9d44-d3d25d6860c7	14	0.418	21.307	152.193%	4.504	91.938%	2.55287	0.326
3189bc97-afd8-4daf-80c9-2d78a08228d3	36	0.699	35.116	97.544%	5.059	73.02%	1.06765	0.555
31bc44b9-35ff-43fd-8a01-a834f3b1ce46	139	0.867	78.515	56.486%	11.146	52.601%	0.37351	0.767
31bcfd64-c622-11e3-bf01-24c6515278c0	166	0.826	100.961	60.82%	14.371	56.368%	0.3483	0.657
31c0c8f8-c623-11e3-bf01-24c6515278c0	271	0.873	145.352	53.635%	21.05	53.21%	0.31131	0.774
31c75873-abb4-4d88-9e2f-07497a6c892d	232	0.902	120.432	51.91%	16.271	44.186%	0.27449	0.832
31f02f48-44a4-445e-ac3d-e9bf3d8d25a2	344	0.92	154.887	45.025%	21.031	40.994%	0.20567	0.855
31f3ff14-7d74-447c-a5da-9ad8336c3f3f	649	0.966	249.453	38.437%	36.992	26.303%	0.15911	0.956
3232f77f-b745-4232-a802-6699b6356efd	156	0.821	90.452	57.982%	12.288	57.293%	0.36288	0.536
32a63b4f-3baa-4987-ad30-5bd0c0548088	30	0.666	36.282	120.94%	5.388	74.718%	1.26206	0.569
32be40fa-c623-11e3-bf01-24c6515278c0	183	0.834	115.954	63.363%	15.915	55.409%	1000.0	0.691
32d8c373-b5c8-420b-9808-8812b5501649	71	0.81	54.047	76.123%	8.504	65.032%	0.65491	0.736
32fa6457-c8bd-4d26-8106-925baf13df68	98	0.858	71.464	72.922%	9.43	52.715%	0.53913	0.791
33061bf5-9b99-4735-a810-f2d5eeef6873	64	0.861	49.592	77.488%	6.859	52.299%	0.60614	0.813
33070975-0f35-4518-9ffb-4c6170c32534	106	0.856	77.085	72.722%	11.43	53.644%	0.58494	0.806
33992441-4f34-42f2-ba87-6ddd227f2250	171	0.86	99.151	57.983%	13.091	51.308%	1000.0	0.721
33a8693c-c623-11e3-bf01-24c6515278c0	301	0.888	144.623	48.048%	20.538	46.121%	0.21463	0.774
33b7e799-ad10-498f-9948-8ce433311539	132	0.714	103.735	78.587%	13.706	70.683%	0.52596	0.323
33b99e90-741d-43f2-804b-75721199a0dc	25	0.783	24.19	96.76%	4.179	62.297%	1.07348	0.741
33bcd589-80db-4a58-8f83-a48cb60e0fda	69	0.794	57.267	82.996%	9.081	63.117%	0.64444	0.726
33bf46dd-16b3-49c6-80d7-76caf27aa0f4	125	0.825	79.282	63.426%	10.272	56.804%	0.40965	0.61
33ea81f2-db2c-4567-bd7b-4cb9aadfef88	235	0.848	130.096	55.36%	16.979	53.137%	1000.0	0.608
34030a28-c622-11e3-bf01-24c6515278c0	199	0.815	143.515	72.118%	19.975	57.978%	1000.0	0.697
3433b1f3-59d1-4ac2-9bbf-e0c4042b4ddc	288	0.858	164.009	56.948%	22.263	56.695%	1000.0	0.715
343fcbc2-f30c-4ffa-a0b3-f5bb21e5e70b	143	0.824	96.51	67.49%	12.405	56.68%	0.3954	0.65
345a06d6-fa5c-4674-a847-88a6b537cf3c	18	0.532	23.674	131.522%	4.218	86.1%	1.79752	0.422
34739bd6-b3be-441d-8cdb-e4233bf14080	36	0.716	38.746	107.628%	5.781	72.262%	1.03604	0.631
34881c6b-f59f-42c0-9f29-9c5c47262ae6	621	0.959	198.611	31.982%	29.514	28.763%	0.10961	0.934
34a445c2-1eb4-4a9f-8838-cddc2f82aae4	324	0.968	141.361	43.63%	20.504	28.293%	0.21104	0.962
34ab4c57-5240-4af7-a329-a5ab55934fd4	89	0.851	60.355	67.815%	7.77	52.746%	0.51065	0.746
34b0c838-bf6c-4d0f-8cd2-d2928adbb539	21	0.656	24.218	115.324%	4.08	75.764%	1.0952	0.571
34c24482-c623-11e3-bf01-24c6515278c0	185	0.803	134.857	72.896%	17.85	59.8%	0.46427	0.642
34d7b6cc-cfcf-4178-b075-f4d129ab18f7	58	0.68	57.216	98.648%	8.97	84.012%	0.86684	0.556
351db483-a70e-496d-b70a-7449875121ee	70	0.794	54.615	78.021%	6.931	60.789%	0.57906	0.627
352fbbb4-88a5-4354-b1fa-3a01da3fbfa7	56	0.788	48.918	87.354%	6.778	61.874%	0.70805	0.698
35553150-e4ef-4539-b220-259f2d634bd7	68	0.764	57.709	84.866%	7.688	65.445%	0.70302	0.612
3585e133-b3c1-4d90-b5f2-2b867e0ae0ec	183	0.848	108.555	59.32%	14.377	53.03%	0.36395	0.685
35a74e53-16ff-4764-8397-6a9b02dfe733	97	0.749	73.597	75.873%	10.296	66.322%	0.55408	0.515
35b951c0-edb0-47c4-9076-ede346ea7cb1	39	0.833	33.403	85.649%	4.918	55.332%	0.65944	0.786
35c797fd-ca81-4cef-b6c4-7e3776f661b3	120	0.802	85.111	70.926%	11.356	59.851%	0.4771	0.624
35cca3b8-c623-11e3-bf01-24c6515278c0	313	0.902	145.89	46.61%	21.489	43.405%	1000.0	0.829
35ceba07-0759-4fbe-b076-af821a528cf0	242	0.839	136.402	56.364%	18.126	54.454%	0.29466	0.588
35dc84c1-476c-4d48-ae23-622bf6e043ac	704	0.971	369.584	52.498%	76.435	45.158%	1000.0	0.975
35e33a7a-c622-11e3-bf01-24c6515278c0	118	0.825	75.718	64.168%	10.055	56.925%	0.36989	0.644
35eb6ecf-9514-4416-94b1-02200c0a1571	363	0.927	140.125	38.602%	20.457	37.607%	0.18999	0.859
35f82a33-bde2-47e2-8aba-ff1fd5920219	230	0.863	134.565	58.507%	18.843	50.687%	0.31716	0.761
363d3a59-dce3-408d-a736-5c29ba9f9b6d	14	0.396	23.043	164.593%	3.441	91.965%	1.88729	0.145
36680797-36de-413d-b2a1-8804ac1705e9	270	0.944	112.519	41.674%	15.68	32.954%	0.20917	0.915
368e592d-260c-4f58-81c4-a9f1e6177a4b	144	0.891	87.183	60.544%	12.721	47.083%	0.36397	0.846
36962459-e81f-4b8c-a08d-df60ef3283a3	73	0.751	62.535	85.664%	8.649	68.591%	0.7535	0.604
369c06f2-8904-49cb-99d1-dd297ed0cd0c	369	0.949	151.314	41.007%	21.14	34.759%	0.20542	0.924
36d1a85e-a09b-4537-86e0-eaf1eb03aed8	108	0.79	78.676	72.848%	10.576	61.472%	0.50252	0.604
36d9c1aa-c623-11e3-bf01-24c6515278c0	131	0.823	83.917	64.059%	11.388	57.011%	0.45836	0.651
36e1d9cc-32ec-4a0a-8fb1-c46f058a6fb8	217	0.802	138.026	63.606%	19.601	61.283%	1000.0	0.6
371235d9-55b8-40a7-8cd6-baa7c2ad0493	579	0.973	238.885	41.258%	46.043	27.215%	1000.0	0.97
3728982b-4547-4249-bd42-72a91d3fda8c	24	0.558	31.257	130.238%	4.684	88.519%	1000.0	0.414
374cbd87-428e-4509-85c1-b7d3302c30a0	140	0.837	101.038	72.17%	16.008	57.171%	0.42683	0.78
37c913e6-9ce5-4338-8849-b5bf7862d36a	15	0.382	23.363	155.753%	4.073	98.785%	2.13418	0.241
37d0cf1b-1743-4852-8073-372b16b5c17d	86	0.81	64.359	74.836%	9.851	63.855%	0.53369	0.727
37e5d47b-851b-47de-ba6a-fd2835644011	107	0.872	74.62	69.738%	10.379	48.982%	0.50621	0.822
380593d8-c623-11e3-bf01-24c6515278c0	425	0.928	172.128	40.501%	23.98	38.652%	0.17165	0.865
384ef419-ee94-4563-9237-236fddeb4b64	213	0.892	106.872	50.175%	15.87	49.093%	0.2422	0.818
3869ff3f-21b9-4817-8ff4-83c6fc75ab11	7842	0.99	1765.601	22.515%	597.494	24.056%	1000.0	0.991
387c6519-6529-4074-a5ab-00f8052a5732	1102	0.949	340.584	30.906%	49.93	32.933%	1000.0	0.895
388a8875-c3f5-494e-8456-28be8d3626e1	1285	0.98	292.287	22.746%	41.513	19.995%	0.0561	0.967
38d8e626-c622-11e3-bf01-24c6515278c0	317	0.891	149.258	47.085%	20.339	46.237%	0.21381	0.757
3914c02e-44ad-4c96-8464-61aa95b42c49	164	0.945	76.158	46.438%	10.385	33.208%	0.26942	0.923
391a949d-217a-472c-a6d4-80e548039684	19	0.469	26.502	139.484%	6.57	126.44%	1000.0	0.412
3933c60d-73d6-4f74-ae02-fd545fc1f092	140	0.877	83.837	59.884%	11.034	48.111%	0.36762	0.789
39458b0e-c623-11e3-bf01-24c6515278c0	33	0.536	40.348	122.267%	6.214	88.771%	1.20994	0.356
39520be3-a2af-4189-acf4-9d239363333a	111	0.938	59.637	53.727%	8.137	34.54%	0.36301	0.919
39a5d94d-e8c8-4057-be96-362ffbafb94d	43	0.649	46.964	109.219%	6.159	76.393%	0.994	0.433
39aee9fc-fa27-4b71-b9e8-43ff34bd3930	66	0.782	56.783	86.035%	8.633	70.488%	1.42746	0.703
39c476fd-273b-4136-874c-53352f1be008	1160	0.997	179.155	15.444%	35.412	8.237%	1000.0	0.996
39c55051-e1bc-4081-962a-17205645de45	88	0.722	68.451	77.785%	8.946	69.857%	0.57433	0.333
39c6c3b3-4683-4d11-984c-ed589188da65	172	0.886	99.121	57.628%	15.337	53.756%	0.33855	0.837
39d38c06-3779-4ca4-b103-1d096f93dae8	82	0.804	68.088	83.034%	10.422	61.843%	0.65842	0.738
39e32615-0160-4f13-b330-50748f5d87ed	33	0.535	43.774	132.648%	7.352	88.508%	1.41926	0.417
3a18aa52-b6e2-4d03-ad05-ef99d653f0e0	67	0.8	51.27	76.522%	6.709	60.007%	0.56255	0.652
