,"S1 (SBS1 - 0.99)","S2 (SBS2 - 0.99)","S3 (SBS3 - 0.97)","S4 (SBS4 - 0.98)","S5 (SBS5 - 0.98)","S6 (SBS7a - 1.00)","S7 (SBS7b - 0.96)","S8 (SBS8 - 0.92)","S9 (SBS9 - 0.94)","S10 (SBS10a - 1.00)","S11 (SBS10d - 0.98)","S12 (SBS11 - 0.99)","S13 (SBS13 - 0.99)","S14 (SBS14 - 0.98)","S15 (SBS15 - 0.97)","S16 (SBS17 - 0.99)","S17 (SBS18 - 0.97)","S18 (SBS19 - 0.95)","S19 (SBS20 - 0.98)","S20 (SBS22 - 0.99)","S21 (SBS23 - 0.94)","S22 (SBS26 - 0.94)","S23 (SBS28 - 0.96)","S24 (SBS31 - 0.98)","S25 (SBS32 - 0.94)","S26 (SBS44 - 0.97)","S27 (SBS88 - 0.92)","S28 (SBS92 - 0.95)","S29 (SBS97 - 0.95)"
"GEL-2774796-11",745.07071122513,4155.2952879111,923.767332387822,151.719680646058,1470.51049899621,1919.41472336356,820.495445468359,463.25334540675,0,248.916732631432,0,0,3879.94382277439,278.227667245038,0,0,4180.51527766196,0,0,0,0,0,0,0,197.032849713995,694.48949378594,0,0,0
"GEL-2774804-11",567.419061745101,396.000083573477,349.424873821123,20134.3381502608,2002.63091083702,517.21454186622,26.1422007873278,0,0,0,0,0,472.396717980594,0,158.712924463979,0,282.884441146727,326.082711831934,0,190.172588865673,0,0,0,0,0,0,35.1457477667541,1545.17007995207,0
"GEL-2774836-11",677.019428315721,56.2971436579335,1680.91967483436,954.253761377201,1049.57484428086,184.853842020571,0,349.025955814823,147.801316239082,0,9.56055804179245,0.867282749261274,16.6202169416237,0,0,0,0,135.847612798062,0,0,0,0,59.1425657378638,0,40.9227168807681,209.354763381535,0,587.540320676518,0
"GEL-2774978-11",4702.3595841669,115.677803216131,898.384459409415,144.8433322481,0,33.6959921237665,0,0,1691.85182675928,331.300485340546,54.1762917926262,0,191.742638082953,3.08632867939977,0,102.513147370935,1314.5850723278,0,0,0,0,0,0,0,0,0,0,534.069048155513,0
"GEL-2774981-11",397.235506251757,105.782201033058,1353.44347614868,616.229592370518,361.859016675653,261.931452736542,0,0,129.458408929895,0,105.260991966167,0,74.4628913792004,0,39.8305002031277,38.0808497380345,57.3645407019505,0,0,0,56.6859330726377,0,85.8427319153561,0,0,109.613046133538,0,890.199765926711,0
"GEL-2775008-11",2204.84212410044,340.460650060184,0,290.510151083193,1380.3732748197,45.6550901234959,244.472205056181,0,0,0,9.98204027710324,0,401.310145877218,0,45.5370100200779,0,59.7411389101441,236.017959084677,0,15.4281625561964,94.8624900564054,0,0,42.8430709208764,0,0,45.6693029280204,938.022820653742,102.182632793642
"GEL-2775009-11",636.68029439307,0,0,109.734060720091,132.975922610771,45.1783261876177,0,558.486671048737,0,80.4521373907054,30.8014769458149,0,15.213831656275,0,0,0,125.758521382324,20.8320640324606,0,0,0,0,0,0,0,51.9740821874375,158.319694005412,429.969379091276,16.6378458946738
"GEL-2775009-13",564.632667803439,0,0,0,373.426022497047,122.284225980289,0,800.736801093651,0,56.4951925812553,116.971203159432,0,26.5220061311596,0,0,0,225.935781095865,0.486506103839692,0,0,0,0,0,0,0,66.6406030205927,62.6984273419347,370.294626427946,0
"GEL-2775317-11",848.982680934708,226.330522006158,0,0,1056.84223358991,94.8735134280248,86.3818696450669,514.709890710351,127.747479259217,1.74442740397587,0,73.1712221414252,15.8497976294665,0,0,0,67.903186400413,0,0,0,0,0,0,0,0,15.3001354356813,60.8936173255173,0.447484679145189,0
"GEL-2775333-11",555.783118419153,19.9364810473923,4828.36886171598,184.99816006777,0,1000.56099581291,0,0,0,493.859156205235,0,0,0,1203.95888722233,47.3848849317938,0,216.681193755994,0,0,0,0,0,0,0,1862.28236613248,38770.3224797403,490.139603804906,0,0
"GEL-2775351-11",647.826983906756,123.199886266401,103.460809455197,0,555.384487033862,142.811088971676,0,821.118683044487,0,1.35336522101031,0,0,231.80474297098,0,0,119.084838822128,1376.97792161815,0,0,14.9311630184698,0,32.8492239411627,1.73850778839478,0,3.18359207107592,0,0,0,0
"GEL-2775396-11",1643.7287751518,43.5466072154247,42.486979533135,62.5364362323398,0,4.09016813854379,0,0,92.6995404414782,8.02544103528814,13.1817148935796,0,0,47.5425378088643,0,0,296.989220464991,0,0,0,0,0,0,0,0,0,99.7918705049957,172.472417099342,0
"GEL-2775413-11",558.890932924082,0,0,39.8144069408071,653.45587762016,34.0183966925506,0,0,0,0,0,0,6.23973967815175,0,0,0,0,7.58730913255013,5.60752961810208,0,0,0,0,0,0,28.8287288609108,52.5086342345353,323.783823900567,0
"GEL-2775482-11",3111.22277844495,393.338805472036,0,0,239.894226331886,206.683105037656,141.092868773627,508.210897734974,809.929847579236,167.467999682826,0,0,0,72.8096409994363,0,2031.55894185017,1035.52548318955,58.5402691576265,0,0,0,0,0,0,104.798064091573,291.098539693473,0,725.176074401644,0
"GEL-2775581-11",767.139114724268,383.160066188462,0,7080.58618300766,1927.06174340736,360.688837697699,297.73136049761,0,89.884704965888,0,0,0,386.857928083245,0,70.5070263328138,0,0,209.235830247069,0,793.299938477008,0,581.886547954163,0,0,0,0,0,2831.66523313126,105.585727235435
"GEL-2775663-11",682.352403795723,141.172712616689,1602.37289773937,632.748326571283,554.260695878653,133.177043857394,25.1137170473833,163.40149769769,194.214356634381,0,116.870603211352,0,96.033110957692,0,36.659497973016,0,0,13.7634201379514,0,0,113.556225986613,0,148.200705394698,0,84.6966424797718,0,0,780.76506861189,0
"GEL-2775684-11",1066.10402703256,2340.02522437962,0,0,796.410748617365,59.3067840719675,0,312.953023428845,0,71.0615589700511,0,79.2914549117446,1957.26257022871,400.450225296064,0,0,1858.28938797597,0,0,0,0,0,0,0,0,100.583310610673,488.578679185133,0,0
"GEL-2775703-11",797.199888903692,189.834653043598,0,48.6315533132899,382.259134527246,50.1252099234403,0,0,0,2.56307498506445,0,0,0,33.9371285050453,0,0,30.7661899556952,88.7613502938126,0,2.7510804330359,0,0,0,0,0,0,147.943194704603,43.0707106698746,0
"GEL-2775839-11",6835.73072605881,131.592823340273,398.767875355269,0,0,0,0,0,1731.86618351039,96.8326103312028,98.6623704020081,0,391.549146523939,0,0,39.5465210319283,356.506359066009,0,0,91.890044089707,0,135.105808601524,0,0,0,0,0,0,0
"GEL-2775956-11",1202.54500161508,57.0335312627955,1293.86499269534,397.049929891169,1244.23118596776,232.408860863695,0,0,0,0,47.5030703337039,0,29.3455344832177,0,0,0,42.5227249314319,0,0,0,0,0,0,0,157.855919757423,0,0,400.776950779688,0
"GEL-2775956-12",715.247230519595,18.8097551468387,1259.05267017288,357.439898234913,583.550302635843,216.662273922715,0,0,0,0,89.0814005805847,94.2123730786595,78.2641502255939,0,0,0,166.524441012761,0,0,0,23.7186982211521,0,0,0,109.044604067295,0,0,699.720580734279,0
"GEL-2775956-13",542.629186420478,17.1353224581999,932.775530900861,344.386793562409,548.295633034409,141.252073019748,10.3871030316214,0,93.8829957331044,0,0,140.974281275405,24.2139704035101,0,0,0,32.8730717994603,0,0,0,11.1750209556144,0,0,0,70.8761471422472,0,4.19281379681293,530.621801974399,0
"GEL-2776046-11",5394.20928976085,174.886833475239,2382.07979025472,91.837138676978,0,56.965062142132,0,0,1604.2314776127,230.96346083652,158.204944842046,0,483.253811433064,0,0,454.472807154751,866.370475198722,0,0,166.608439357096,0,0,0,0,0,0,0,589.975721279793,0
"GEL-2776100-11",5327.06007093751,637.294400516331,9618.04733834622,0,0,0,0,0,6347.50251600552,0,0,0,2034.55978529797,0,0,464.358528530619,438.329810155783,0,0,228.309479752346,0,456.682238716057,306.772332501096,0,0,0,0,628.107543938985,0
"GEL-2776307-11",4055.39473503739,167.194483878458,384.811456542979,0,0,129.03393815149,0,0,665.609677308213,143.726594884593,37.7662771835159,0,161.76648489213,60.4246832907928,0,159.852809136848,1337.77900266401,0,0,107.074625944531,0,0,0,0,0,211.852928996521,0,628.019736803097,0
"GEL-2776409-11",453.974701939682,303.890909991224,0,773.238929792514,0,13100.368730066,0,0,45.8810572032812,3.48709191275292,0,0,17.4325907537764,0,0,76.4981714271662,0,0,0,0,0,317.681126660194,38.220598901571,0,0,61.0319187139955,276.977734542961,0,36.3052744665539
"GEL-2776443-11",1028.61801647032,1032.03046756317,0,0,559.937706773951,99.8525613001498,0,0,0,0,0,57.9720347368683,85.0387932633798,78.9983628741212,0,0,142.959941840514,0,0,0,0,0,0,0,23.6006691104194,0,24.4063082541485,0,0
"GEL-2776483-11",1080.30954045025,50.793535455786,64.9633310793886,80.5843558519717,162.208713189667,43.2666310240108,0,1882.8762910642,0,0,0,0,23.4787483852697,0,0,0,0,143.251682915419,0,83.5761871729523,0,0,0,45.1212731002351,0,0,83.2170433024546,203.622153155132,0
"GEL-2776552-11",633.875227901552,80.3163214968393,1426.20575468587,59.8845386998966,528.909100498316,179.438463672748,17.7512863359453,0,0,0,75.3714093459261,76.985796957414,89.5760437673222,0,26.9655440706368,35.0682699170275,255.366692825685,0,0,11.0010434946647,42.1542314385288,0,61.6450824599974,0,0,201.347513127185,52.1620592931742,224.731581472295,0
"GEL-2776566-11",1069.57672889301,886.897135320236,267.340313843602,0,284.707987459283,0,0,80.012480135434,76.5344656472488,0,0,128.647743925746,409.41388766463,107.745247553244,0,0,243.989204267049,0,0,0,0,0,0,0,18.6010865748242,21.7577901497089,70.4994195117784,202.777091998852,0
"GEL-2776941-11",1921.71604274299,1722.58888671474,2918.38115772059,32252.4109074491,3555.47045354153,874.118428355608,487.58074474109,0,0,0,0,0,2499.01511076601,0,1083.71509687671,312.155302797996,0,419.626507056259,0,1251.28222322167,0,1918.03992465676,86.1902661409935,7.45925628704324,0,0,1632.53850320228,2722.79013206249,73.2184073011117
"GEL-2776955-11",3478.77150273964,4395.1434965261,0,19025.759779123,4557.42199759782,942.136279868147,0,0,0,0,0,0,7441.73757462774,0,386.980412198084,0,0,734.465904775583,0,411.768343214698,0,821.073629493175,0,0,0,448.644883060201,374.316452653781,6882.50299407735,0
"GEL-2776983-11",789.271191088745,3967.20751272649,0,212.728617896638,1459.62548755429,0,251.399186316709,1043.51047662396,0,0,0,0,2658.01146998659,0,0,477.955670377669,0,192.374418565694,0,0,35.8441464928639,349.901254692034,48.7944850423978,0,67.6944679099362,237.991391778329,101.666986369511,2163.93549791949,0
"GEL-2777006-11",11640.0166386335,0,0,0,0,0,0,0,4906.46568340325,0,120.68920458168,0,338.184789183346,0,0,2068.53339406115,0,0,0,739.169442047587,0,0,737.45067144111,0,0,0,13193.4176890409,0,0
"GEL-2777187-11",6773.46861598394,444.007777363017,1623.66466059361,1932.91079113078,0,0,0,209.315523714559,0,461.137008256149,603.608860274295,0,461.296722107701,138.377995644836,0,408.633485357885,1623.658399931,0,0,668.670931134075,0,0,0,0,581.901589226156,0,0,992.346817494688,0
"GEL-2777195-11",3664.00558826088,106.080452556646,910.42574109181,373.78075016203,0,165.934745371363,0,186.83189177458,357.561913641618,0,252.705317567923,0,129.316310555843,0,0,0,691.973154596593,0,0,82.0511553675936,0,0,0,0,0,0,0,311.932452199688,0
"GEL-2777484-11",943.026313400191,3435.62842921384,0,380.791542434474,290.577153542881,53.192014731509,0,1072.48422394633,0,0,45.4200656813321,0,2074.51017602622,0,28.7725413307946,0,701.542697324849,0,0,79.8337786750292,102.477758710197,0,0,0,0,340.625722429588,274.667226017684,0,0
"GEL-2777656-11",1466.58667320756,591.193897742402,4.40250956522609,162.107988001376,193.223331226699,164.193089882596,16.9932011492423,0,186.604145090502,98.8859255470575,0,4.00918703720686,522.530760245531,0,70.3284266065835,7.99544602550379,0,81.0475917208753,0,0,0,0,0,0,102.93931060655,0,223.241680002214,749.363247831483,0
"GEL-2777713-11",1143.88202268141,172.011085094135,201.340926972211,4697.86945142717,872.219355342362,202.52737357431,198.089587174275,368.516017424618,153.898730123841,0,0,0,109.417769370315,0,0,121.258716889919,0,21.4620421822041,0,67.9130056720882,0,0,16.8761236180928,0,0,120.020647877422,0,590.545636982665,0
"GEL-2777866-11",3219.92446180891,0,0,0,5286.84011942742,0,0,3470.52302300264,0,0,0,0,0,0,0,0,0,0,0,0,0,1422.05568158386,432.155843575214,0,0,19336.9545520706,0,0,0
"GEL-2777942-11",580.786353704555,2431.69909714221,0,0,255.085598577109,0,10.8753125205989,0,0,0,0,53.9990541745412,607.136820046883,39.6758757518475,0,0,0,0,0,0,0,0,0,0,88.4832831766783,0,3.00683622091546,156.041749167596,0
"GEL-2777997-11",1302.20779365209,461.891014644744,0,0,1024.32638044579,59.1502744173287,118.335934303845,0,231.099092447609,173.20651598022,0,106.390451682669,396.222220004901,137.115656159063,0,0,830.097711149726,58.4486361679459,0,0,0,0,0,0,0,0,0,0,0.347756585422834
"GEL-2778164-11",2051.66542438397,181.072197092835,425.225762744265,0,944.599115943351,185.292677901824,0,481.55371496896,87.0666602402838,42.2192253733731,0,0,302.026975041083,0,98.9243904976306,0,292.562589765958,0,0,0,0,0,0,0,1.81322718481786,94.5409002476244,200.271317527008,251.186244826582,0
"GEL-2778482-11",709.892963584698,242.287336370409,1789.10890845061,459.390967925101,418.129043948429,202.592751100674,61.414870963266,378.654553526918,0,0,80.4078974953276,0,66.3764635724754,0,29.1913235754187,0,0,0,0,0,303.447098873295,0,271.91355567631,0,5.22107874459369,116.012226625317,0,1451.32769442392,0
"GEL-2778622-11",914.238403412246,108.904132920751,1314.74650483017,671.669768159747,122.537450272644,132.719361897171,0,0,104.092239117235,0,0,118.444619519895,49.6520115544447,0,0,14.2137938787936,0,0,0,0,130.507117295153,0,85.943834640008,0,12.3846546968076,0,27.7712959005316,881.148198085024,0
"GEL-2778693-11",1154.53501771888,241.492895404169,305.825999932678,141.768983988616,106.323149022076,213.916825017115,96.3799829138671,135.211449922015,63.839985657723,175.021649662533,135.193739136268,0,43.2977202873765,0,127.355744461839,0,107.740146252361,77.8470195535418,0,0,0,0,0,0,116.607534648829,84.1044522068953,354.186108180344,247.997365018214,0
"GEL-2778778-11",517.915448474304,2.7575909707178,0,0,218.71962665482,24.1309207753978,0,142.549284497462,292.214414505671,14.4533809711821,0,0,0,0,0,62.7346355794439,144.961542625156,28.5898860944426,0,0,0,0,0,0,28.6899073679876,101.477578072055,107.830074067221,0,0
"GEL-2778830-11",718.683442535736,0,32.0138813750512,125.513529564548,408.192952252226,33.4339161682258,0,255.396592382318,0,0,0,0,0,0,0,0,0,43.3233662773597,0,0,0,0,0,0,19.1490660816689,0,84.4638890580381,24.8249097550264,0
"GEL-2779533-11",1268.52700240892,345.773476511382,245.567260212354,20.4833334073532,446.869648101655,1.70895726535085,0,0,0,16.8940435022135,0,0,222.314958959898,0,0,0,0,0,0,0,0,0,6.59450929235144,0,0,0,63.6792544483811,118.868585834218,0
"GEL-2779538-11",963.363231888216,59.4656098193857,130.170802072241,29.7209347624223,445.265106065573,0,0,204.339599848489,0,0,0,0,14.6403427499495,0,0,0,0,59.588012157749,0,0,0,0,0,0,0,0,58.4645807391019,185.801129908609,0
"GEL-2779538-12",942.654106022772,57.4268688476807,195.916466123347,59.9671263993208,505.563474062154,0,0,106.023554685537,0,0,0,0,0,0,0,0,0,70.089586656881,0,0,0,0,0,0,0,0,5.59914895005815,92.2977093910395,0
"GEL-2779538-13",914.310997040631,54.9030808438173,7.39467474601005,34.5789060837159,448.206462825124,0,0,251.334970205753,0,0,0,1.71812726281616,35.3280501258046,41.1206827186257,0,0,0,108.34209270001,0,9.995719573457,0,0,0,0,0,0,74.2332257203658,118.596599565549,0
"GEL-2779581-11",1363.86940813643,95.0166378090065,910.601203813177,0,483.871202181403,61.7068307206521,0,0,0,31.6049220485167,0,0,72.5796063273043,0,0,0,253.763461415952,166.051353954398,0,206.02664327819,0,0,0,719.025313019078,0,0,36.4179394086718,0,0
"GEL-2779680-11",0,49426.8288942249,0,97465.4699502442,0,36152.8647969486,53480.3877011178,0,0,1112655.02038962,0,0,0,548760.633048761,0,0,0,0,57324.2609432623,21779.3410773527,0,0,0,0,0,0,0,0,0
"GEL-2779745-11",8390.54177579434,1016.23077430481,11728.4575894507,2827.88733362027,0,0,0,0,3592.42343473785,15.8628264606913,169.942682574839,0,1234.78166390337,0,0,0,2444.04016830399,0,0,471.369247389946,0,344.66994118496,0,0,0,0,0,0,104.159049596957
"GEL-2779802-11",845.445582112948,237.807811883473,2845.4267034893,1285.20791073942,0,200.376888573052,0,13.2056423282374,456.352084755152,95.38473187567,285.035480081596,0,86.0499624079346,115.178174086839,0,0,1448.0827716742,0,0,18.7610663524052,0,0,0,0,0,142.253133604952,0,1358.29271265003,0
"GEL-2779824-11",1865.89919933077,74.4802583450268,0,0,75.1930388812058,85.6405321268338,0,0,0,105.702847519173,0.81660835344397,0,0,4.47994883316376,0,0,218.194679659208,0,0,0,0,0,0,0,0,0,73.0746957922473,253.919560377226,0
"GEL-2779862-11",454.621291275202,49.6892812748858,306.319762024901,61.9583497129551,477.282681950923,71.265064023136,0,0,96.3364541548657,0,0,0,3.1286219850013,33.4550264041342,25.0173124485919,7.42068574228362,177.799832855627,0,0,0,0,0,0,0,0,29.7168315722308,236.083692861971,230.9122976915,35.8394064806814
"GEL-2779959-11",1754.46366290739,59.4291803427833,0,0,0,0,51.8158699263273,381.408487957003,181.122655232901,48.9643632206803,0,0,5.82860446197907,0,127.571500400111,0,190.815877731079,0,0,0,0,0,0,0,0,0,1154.5215205025,0,0
"GEL-2779963-11",804.948588919559,52.7016880380102,212.865271323698,0,396.686236138612,0,0,313.591609392303,120.419850956461,0,0,0,27.4126538981216,22.5763360009109,0,0,0,0,0,0,0,0,0,0,0,0,98.4921807141112,273.815131625112,0
"GEL-2780059-11",1764.67136258054,49.8665940185073,0,0.0581300515816984,313.737147224894,193.83522403043,0,0,0,11.2287816399024,11.7426865109839,0,44.7052862961066,0,134.881655191812,0,265.15375530224,0,0,0,0,0,0,0,0,0,153.679258709294,0,0
"GEL-2780089-11",1009.59342553476,653.768267423432,4568.58242888595,1484.67454712934,838.441873897588,169.857791727994,164.132435687253,1616.87224262782,0,153.438243989095,0,0,601.047961408868,88.4799635764496,149.311791918134,107.530308295561,264.532500473616,0,0,177.166557753049,0,0,0,0,0,0,248.155709635772,1016.47142736034,0
"GEL-2780176-11",1148.07257016887,227.212283200862,2342.90313702379,44.9621711387399,953.803563539686,122.361226247795,53.794978157785,423.131892452497,0,15.2272780027631,18.2841712889907,0,143.251168538051,0,0,41.8119666993918,31.9190708774659,70.144655474588,0,0,0,0,0,0,155.556775452163,0,163.244461000745,364.755984816136,18.8419561132278
"GEL-2780521-11",3718.91425276559,0,0,0,2758.38108017052,0,0,1780.57110046927,0,0,0,0,0,0,493.06832854128,0,0,0,0,0,0,0,0,0,0,15357.7817315493,0,0,0
"GEL-2780602-11",1146.31630852907,409.319214642898,145.500258963621,0,892.667005989086,208.596731662518,0,123.238118492756,89.3842026321293,76.2643422266528,0,0,873.467385365388,0,100.375870733856,21.276366933445,0,0,0,0,0,0,0,0,0,0,158.736860786899,366.285262937737,33.2368092581352
"GEL-2780712-11",503.440446624696,864.154769700185,0,0,216.53877530348,47.8478915570967,15.0055926717483,1.38199443309195,239.019693473174,0.0972023524955889,0,0,284.099275970538,0,32.6579258460051,0,0,11.8820467117419,0,0,0,0,0,0,19.7060532277943,90.0444830177786,447.750736340741,367.278830267058,0
"GEL-2780731-11",484.87498022635,712.504096325758,5015.96325008604,0,658.077365226956,39.4146321097268,10.1357674826768,0,0,2.20550741468147,0,50.8579754508623,1313.73229008246,104.644441340261,0,87.3064194610662,81.0286763942831,0,0,0,0,247.785513750851,0,0,0,0,117.582796298486,192.211810863074,79.1866114418059
"GEL-2780731-12",455.746015175703,680.270551032525,4819.12307819265,0,763.345255911705,45.6633134674696,4.79144328656014,0,0,4.00255781409852,0,5.99884834319196,1278.72063923774,106.845628015386,0,82.996409158125,72.8158359775138,0,0,0,0,128.061535735616,0,0,0,0,94.0747190119377,299.378163967959,64.5288583609029
"GEL-2780731-13",523.329215288871,740.703046988716,5067.01019150128,0,776.824433453424,10.4933150316499,17.2224436648607,0,0,4.27699632306679,0,16.7692414419618,1309.6909734215,48.5703635485721,0,66.9017439940075,86.5383852905505,0,0,0,0,187.780930311002,0,0,0,0,173.303703983426,143.923438749198,88.5988857292065
"GEL-2780731-14",555.4375066659,738.306973246034,4940.53434727218,0,695.303882576602,17.2444388049261,42.4509118724655,0,0,12.7244143717125,0,5.00643501753933,1287.45587454773,39.9097277707792,0,82.0072571381694,133.205776109105,34.628083203191,0,0,0,191.055164872306,0,0,0,0,70.9102223646077,330.302416481326,95.7049933546197
"GEL-2780770-11",1122.24986548774,860.092807136023,3834.25089639193,54481.078111586,3831.010613649,1544.66351573178,394.421063974735,2253.43942080277,0,0,0,0,1631.99657003848,0,0,159.919567777078,0,458.721887792126,0,498.350644107425,0,0,0,77.2426288259143,0,0,0,11724.6987312181,0
"GEL-2780891-11",467.160633772503,106.037714978499,605.194352769453,207.26388214815,987.490976501162,0,170.64229795702,588.929503936512,0,0,0,169.206036441601,0,0,0,0,0,74.5997655641817,0,18.605541724711,211.778743994637,0,0,0,45.5070330095409,184.250118596911,149.360508786955,724.947985914384,0
"GEL-2780918-11",1289.69327197103,3304.29930385798,0,5687.22845827021,1092.85855130861,412.677394840678,0,0,0,0,0,0,3276.42665463388,0,167.68428221229,0,0,108.975219865141,0,230.797729375548,0,0,0,0,0,0,411.397446610356,1324.27537984208,0
"GEL-2780942-11",4746.58813043216,155.800761760318,943.111733554465,0,0,0,0,0,641.942597282263,0,259.977674758454,0,266.264987693266,0,0,0,60.5358829794264,0,0,117.773376289191,0,0,111.648979809033,0,0,0,955.78729571017,245.82252518745,49.7251598950256
"GEL-2781156-11",232.180739913429,182.342781193769,1472.78466017772,0,513.773948241156,42.5487745868825,118.093891011979,385.478269338918,338.390230207329,0,18.3956033966122,51.6016403511184,25.7032834049518,0,0,0,0,0,65.9643334881888,233.379928389128,0,0,101.52358896244,0,0,410.266101187824,0,724.418067784563,0
"GEL-2781201-11",5182.73589587316,127.28904161503,908.251961649641,0,0,269.371914054711,0,0,1225.24756033002,50.6677229289701,98.1465794640244,0,107.837972818814,48.3644024533935,0,90.9036721420299,1341.83661712738,0,0,0,0,0,0,0,75.1152778913218,142.186813100442,0,288.391322698525,0
"GEL-2781237-11",868.056795302071,11.4672679686871,0,0,1115.57515606968,10.9470342818106,4.00655986563737,3068.99098957851,0,0,0,0,26.1721857654557,0,0,0,0,0,0,0,0,0,0,0,0,0,206.569932217751,160.724774576163,0
"GEL-2781339-11",41124.5471506417,0,0,0,0,0,0,0,0,0,0,0,0,0,1037.75205905871,0,0,0,730.115665638513,0,0,0,0,0,0,40474.3262678834,0,0,4086.41501920371
"GEL-2781358-11",1439.92450187337,25.9162169723978,0,70.892761539568,592.146597704218,35.1190760533739,0,0,0,0,65.1919263517701,0,22.3375379746081,75.0532124427012,0,0,53.8707407478875,0,0,0,0,0,0,0,0,0,72.3628353556582,33.3128584356862,0
"GEL-2781393-11",1032.36468822354,0,157.618858584286,116.391818080193,243.770764538968,27.2129083418194,0,0,0,12.3967620578395,11.9365485439244,0,31.1968645113934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.518522527661,0
"GEL-2781455-11",562.340252934791,184.121895947917,2240.00730031307,99.3521945649162,264.317992137489,178.155537907714,76.4516870849422,332.742271862055,198.252036370709,0,169.743802184925,0,83.9481233250472,0,0,85.9455814801193,0,34.5880506416696,0,237.760545587969,0,0,129.089198291923,0,8.76822899267634,335.764262335602,228.631623297187,1208.2619518102,0
"GEL-2781721-11",1197.29202981869,32.9759284671726,860.484112293707,0,1119.82104690808,101.501023873841,0,1478.15237306547,0,0,0,0,87.5376147978892,0,0,0,0,56.2721140190849,0,0,0,0,0,0.193381281598665,0,0,0,122.304456553081,0
"GEL-2781751-11",1841.25820088043,172.994935706106,763.664635082534,0,1683.69668020343,169.80713504818,0,1622.35463737806,891.929105339417,57.1830300284332,0,83.8934089016533,267.968209407635,0,0,649.22247549892,290.185375781204,22.2070974334322,0,10.8976606069399,0,0,0,0,0,31.1972395290479,0,498.87337837461,77.3377837718386
"GEL-2781760-11",831.908564850881,415.239067270064,6251.6082062324,0,134.987031735241,329.909500074383,15.3851401524866,0,0,0,0,0,1425.06646405763,0,91.9290671786716,98.690358421542,0,0,0,0,0,287.633128590147,142.648676551442,0,0,0,0,980.968717306018,0
"GEL-2782089-11",195.612488261481,1619.77757782838,0,137.415425957149,0,66708.4619137021,0,0,0,0,343.844373498212,0,65.7011681806742,0,0,339.157119466447,0,0,0,291.214499879821,0,1102.85369479873,378.633520027627,0,0,0,0,0,0
"GEL-2782382-11",218.697599889102,56.7420004752273,830.84426312707,0,774.900237447575,2.3560067539857,35.2404450479857,0,299.517988687406,0,0,0,0.0428229988510288,0,0,0,0,0,0,0,0,0,168.077148018548,0,0,0,38.3761333593485,689.951443112636,0
"GEL-2782403-11",444.246294135472,0,130.714710364705,0,482.971782606565,0,0,102.809866723831,0,0,0,22.7095830903907,20.1259633436545,12.8687413305703,0,0,0,0,0,0,0,0,0,0,0,0,149.43743958775,192.166878988877,0
"GEL-2782411-11",18979.7561791678,27.0929655964971,0,1325.71149183174,0,69.9420464773609,0,4537.13983808753,4008.34721291079,983.565790612949,0,0,0,0,3628.05600547191,2037.56612530854,3128.34246810384,0,7027.37600341585,703.876048079004,0,3997.55916490384,1421.74912617275,0,0,42168.0314849389,2715.26076268174,4157.06025592728,4422.13594027871
"GEL-2782523-11",1673.05606429067,393.139417368244,1877.3636733547,823.777655325306,0,84.7743973707607,0,0,1107.02772123939,0,209.103535283601,190.034093629644,102.434698933049,0,0,0,1396.25438793521,0,0,156.473116874381,0,0,0,0,0,0,331.500010266085,544.552011280026,0
"GEL-2782578-11",898.295764024837,210.081504922121,22.5748058687742,0,595.319601627662,0,0,0,0,24.2840523175126,0,0,237.308743364929,0,0,0,0,0,0,0,0,0,0,0,0,0,48.7451846620326,101.697969694295,0
"GEL-2782642-11",577.065826339746,248.020830623575,1322.14934348866,721.76105958492,0,118.499334608375,20.6626238085434,0,1215.35051888948,0,84.7922847599195,70.8169199887907,107.772197263744,0,0,0,0,46.4039136866439,0,107.442873858531,0,0,0,0,76.1849791237972,211.031193456394,347.575307589017,1225.45491834519,0
"GEL-2782653-11",984.496487633922,111.939977424808,1760.72050576411,2276.35844048776,509.251712881301,381.03776296297,0,0,0,0,0,164.315091897716,103.288385222919,0,41.686330979271,0,355.288099491139,0,0,0,271.568616483414,0,25.8020366762522,0,0,0,35.216724656387,520.601309904623,0
"GEL-2782692-11",0,0,0,248.822194770898,0,194320.121114112,0,0,0,0,1623.19285929425,0,942.942998586077,0,0,45.8671489514757,0,0,0,1553.54609727706,0,4342.19788624837,1411.8333872238,0,0,0,0,0,1520.88278812472
"GEL-2782837-11",523.35130581352,113.618786958218,1201.18193227918,352.636763031348,435.340080643591,183.815673970894,0,313.511543593236,175.06432821559,0,27.8895561223395,204.301646579117,83.8249936550745,0,0,7.5581108560914,174.096990553993,0,0,0,6.45093518569686,0,11.3081910462072,0,0,0,0,627.308742027445,0
"GEL-2783047-11",644.622536555679,598.230229903314,0,10.1567576820952,433.09395429905,20.531452430838,73.0590031076054,482.447704785328,68.0471954556173,102.346700831604,0,0,196.801349898004,59.5562985765188,0,236.852634457121,74.0849463152802,0,0,0,0,0,0,0,45.3250393885802,0,84.8855736433904,360.25879302278,0
"GEL-2783098-11",9490.25065908005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7861.35482641591,1087.58035584467,0,0
